item_id,asin,code_1,code_2,code_3,code_4,dedup_last,sid,sid_prefix,collision_group_size,is_collided,item_text
9159,B006WQBZ96,18,102,128,187,0,18-102-128-187-0,18-102-128-187,1,False,"L'Oreal Paris, Age Perfect Day Cream for Mature Skin with Soy Seed Proteins, SPF 15, 2.5-Ounce Anti-sagging + anti-age spot hydrating moisturizer. Rebuilds skin's substance with soy seed proteins. Why is Age Perfect right for me? Starting with menopause, skin loses up to 30% of its own substance due to hormonal changes, reducing skin's underlying cushion and support skin experiences significant changes such as deep dryness, sagging due to a loss of resilience, and an increase in the appearance of age spots. The Innovation: Soy Seed Proteins stimulate the synthesis of natural fibers found in younger skin (based on increased collagen production during in-vitro testing on soy seed proteins). L'Oreal Research has developed a breakthrough complex containing Soy Seed Proteins to help menopausal and post-menopausal skin rebuild its own substance. Intensive Action: Anti-Sagging Action: With Soy Seed Proteins to help skin rebuild its own substance to improve elasticity for more toned, supple and resilient skin. Anti-Age Spot Action: With a Beta Hydroxy Acid (BHA) complex to help reduce the appearance of age spots, while Broad Spectrum SPF15 Sunscreen helps protect skin from future sun damage. Deep Hydration: Provides 24-hour hydration and soothes increased dryness seen in menopausal and post-menopausal skin. See Visible Results: Day after day, skin becomes more resilient and radiant while its youthful cushion is restored. Immediately: 94% saw more hydrated skin (based on consumer evaluations). In 4 Weeks: 85% saw firmer skin (based on consumer evaluations). Smoothes and reduces the appearance of surface wrinkles and fine lines (based on consumer evaluations). In 8 Weeks: Age spots were visibly reduced (based on consumer evaluations). Formula Essentials: UVA/UVB SPF 15 Sunscreen; Non-greasy; Dermatologist tested; Non-comedogenic. Beauty Creams & Moisturizers Day Creams Face Skin Care"
9160,B006WQE5S4,250,29,96,43,0,250-29-96-43-0,250-29-96-43,1,False,"Miracle Hair - Hair Building Fibers - Black Miracle Hair Miracle Hair Hair Building Fibers (Black)- 25 g
A full head of hair in just 30 seconds!

Miracle Hair is an all-natural, non-toxic alternative for balding/thinning hair. Only Miracle Hair uses Smart Fiber Technology to ensure the strongest hold possible.

Smart Fiber Technology was carefully designed to electro statically charge the cotton fibers with an exact level of energy for results with maximum holding potential.

Miracle Hair consists of a unique complex of 100% natural cotton fibers that build upon your existing hair. They produce dramatic density with volume and totally undetectable coverage to your thinning and balding areas. The fibers attach to your existing hair follicles through a naturally occurring static charge which creates a strong hold that lasts all day. In seconds, thousands of Miracle Hair color-matched fibers will intertwine with your existing hair, and will not stain or smear.
Miracle Hair is completely undetectable and instantly eliminates bald spots and the appearance of thinning hair. Even from up close, people will not be able to tell a difference. Miracle Hair really does seem like a miracle. You have to see it to believe it!
Miracle hair works on all hair types and hair styles!

Applying Miracle Hair is easy and quick, and works great on any hair style including, shaved, short, long, wavy, curly, or colored hair.
Good for up to 30 hair applications. Sprinkle over the thinning area until completely covered. Pat hair gently to blend the Miracle Hair fibers with your own natural hair.
When you apply Miracle Hair, the fibers attach seamlessly to your hair to create a thicker head of hair. The various natural-looking hair colors are available in Brown, Medium Brown, Light Brown, Gray and Black.
When choosing your Miracle Hair color, we strongly recommend choosing a shade darker than your original color to achieve best results. For those who are blonde, we recommend Light Brown.
Includes: 1 x Miracle Hair Hair Building Fibers (Black)- 25 g Beauty Hair Care Hair Loss Products Hair Regrowth Treatments"
9161,B006WQF3B2,189,177,133,56,0,189-177-133-56-0,189-177-133-56,1,False,"EOS Smooth Sphere Lip Balm Strawberry Sorbet (.25 oz 7 g) eos eos lip balm is 95% organic, 100% natural, and paraben and petrolatum free. Packed with antioxidant-rich vitamin E, soothing shea butter and jojoba oil, eos keeps your lips moist, soft and sensationally smooth. Beauty Body Lotions Moisturizers Skin Care"
9162,B006WVCCQQ,174,207,54,163,0,174-207-54-163-0,174-207-54-163,1,False,"Garnier Fructis Style Curl Calm Down Anti-Frizz Cream, Strong Hold, 6 Fluid Ounce Garnier De-Poof and define unruly curls curl calm down anti-frizz cream calms unruly curls and preps hair for styling by intensely moisturizing and creating 24-hour definition. Beauty Creams, Gels & Lotions Hair Care Styling Products"
9163,B006WVCCRA,174,229,25,69,0,174-229-25-69-0,174-229-25-69,1,False,"Garnier  Nutrisse Nourishing Color Foam, Soft Black Garnier Garnier&#x2019;s first foam that nourishes while it colors. Enriched with a triple fruit oil conditioner. Rich, bright, permanent color in an easy, stress-free application. Rich, bright, permanent color, the creamy foam saturates each strand to evenly deposit rich, radiant color from root to tip. Up to 100% gray coverage. Triple fruit oils, the avocado, olive and shea oil conditioner nourishes to protect against dryness, while locking in your radiant color and moisture. Leaves hair silky, soft and healthy looking. No stress, no mess application: Enjoy coloring your hair. The easy-to-use pump dispenses a non-drip, creamy foam that smells great and lathers-in like a shampoo. Quick and comfortable to apply, even when touching up roots. Mix it. Foam it. Use it. Nourished hair better color. Beauty Chemical Hair Dyes Hair Care Hair Color"
9164,B006WVCF18,187,251,142,137,0,187-251-142-137-0,187-251-142-137,1,False,"Garnier  Skin Renew Miracle Skin Perfector B.B. Cream, Medium and Deep, 2.5 Fluid Ounce Garnier Garnier Skin Renew Miracle Skin Perfector BB Cream's lightweight, comfortable texture blends perfectly into skin for a sheer flawless finish, delivering results you can see and feel instantly. This miracle, multi-benefit product saves time by combining intense moisturizing skincare with vitamin C + mineral pigments. With every application, see five results: Renewed radiance, brightened complexion, evened skin and blurred imperfections, 24 hour hydration, and Broad Spectrum SPF 15 sunscreen protection against the harmful effects of the sun, when used with other sun protection measures. Formulation Facts: dermatologist tested for safety, non comedogenic - won't clog pores, gentle to skin, and non-greasy. Beauty Creams & Moisturizers Face Skin Care"
9165,B006WVCF40,18,49,142,34,2,18-49-142-34-2,18-49-142-34,3,True,"Garnier  Ultra-Lift 2-in-1 Wrinkle Reducer Serum and Moisturizer for Wrinkles and Firming, 1.7 Fluid Ounce Garnier Ultra-Lift introduces a 2-in-1 innovation to deliver powerful anti-wrinkle results in just one easy step, with 2 times pro-retinol from nature, ultra-lift 2-in-1 wrinkle reducer combines a precise dose of both a concentrated serum and a daily moisturizer to boost anti-wrinkle and firming action. This swirl suspension technology means no more compromises - the results of a serum and a moisturizer in just one step. Beauty Creams & Moisturizers Face Fluids & Lotions Lotions Skin Care"
9166,B006WZ9N00,191,29,123,159,0,191-29-123-159-0,191-29-123-159,1,False,"Physician Formula Pressed Powder, Airbrushing, Translucent 7586 0.26 oz (7.5 g) Physicians Formula Talc-free. Mineral. SPF 30. 16 hour airbrushing finish. Smoothing + firming + lifting effect. Buffing kabuki brush included. Hypoallergenic. Fragrance free. Paraben free. Non-comedogenic. Dermatologist approved. For extra sensitive or break-out prone skin! Minimalist formula helps reduce irritation and breakout. Includes mirror & brush. Ultra-fine mineral powder delivers impeccable coverage for a flawless airbrushed finish. Visibly reduces the appearance of fine lines, wrinkles, pores and sun damage. Made in USA from domestic and foreign parts. Bath & Body Beauty Body Scrubs Scrubs & Body Treatments"
9167,B006WZA408,62,123,103,25,0,62-123-103-25-0,62-123-103-25,1,False,"Physicians Formula Lip Gloss, pH Powered, Pink 7599 0.13 oz (3.9 g) Physicians Formula Ph Powered Lip Gloss 0.13oz Pink by Physicians Formula Beauty Lip Glosses Lips Makeup"
9168,B006X1DCFK,123,157,66,102,0,123-157-66-102-0,123-157-66-102,1,False,"Nutrex Hawaii BioAstin Hawaiian Astaxanthin -- 12 mg - 25 Gel Caps Nutrex Bioastin, nature's strongest antioxidant, has shown a variety of benefits in human clinical studies.Supports Joint and Tendon HealthSupports Skin Health during UV and Sun ExposureSupports Eye HealthSupports Anit-Aging through Cellular HealthSupports Healthy Immune FunctionSupports Cardiovascular HealthSupports the body in recovery from exercise Beauty Body Lotions Moisturizers Skin Care"
9169,B006X1H2P6,223,99,209,91,0,223-99-209-91-0,223-99-209-91,1,False,"Heavy Duty Stainless Steel Toenail Nipper by ToiletTree Products. Lifetime Replacement Guarantee ToiletTree Products ToiletTree Products Heavy Duty Toenail Nipper is designed with strength in mind. This stainless steel cuticle nipper is ideal for trimming toenails and hangnails.This stainless steel toenail nipper comes in a matte finish which cannot be overstated. Comfortable designed handle making it easy to use.Care and Cleaning: This tool is 100% stainless steel and is designed to last a lifetime. After each use, the product should be cleaned to extend the use and also to avoid germs. Place some rubbing alcohol onto a tissue or use an alcohol based disinfectant wipe. Wipe the tissue or wipe along the cutting edges of the toenail nipper. After cleaning, ensure that this tool is thoroughly dried and not stored while damp or in a damp location.Lifetime Replacement Warranty:We take great pride in our products and their workmanship. For that reason, this ToiletTree product is backed with a Lifetime Replacement Warranty. Your satisfaction is our main concern and our objective is to be certain that the product you purchase provides you with both quality and value. Because this product is crafted using the finest materials available, we expect it to last you a lifetime, and we make sure this happens by free replacement if this product wears down during its intended use. However, our warranty is not unconditional: please note that our warranty does not cover product damage that may result from abuse of the product. We respectfully reserve the right, at our own option, to replace the merchandise. For warranty service, simply send the product to us at:ToiletTree Products Replacement Dept.517 North Highland Ave.Upper Nyack, NY 10960We'll take care of the rest. Please include your name and your return address information, phone number and email address, along with a $3.00 check for handling/processing. Replacements will be processed within 2 weeks of receiving.ToiletTreeClippersTTP845 Beauty Clippers & Trimmers Nail Tools Tools & Accessories"
9170,B006X1INQI,216,123,156,213,0,216-123-156-213-0,216-123-156-213,1,False,"Dr. King's Natural Medicine Advanced Arnica , 2 Fluid Ounce Dr. King&#39;s Natural Medicine For temporary relief of symptoms due to injury or overexertion, bruises, muscle pain, inflammation, body aches, sprains, traumatic injury, redness and swelling, soreness after exercise and rheumatic pain. Safe and natural homeopathic formulas. No alcohol, dairy, glutens, sugar or yeast. Taste free, odor free, pure water base. Beauty Body Lotions Moisturizers Skin Care"
9171,B006X1KROY,237,251,187,32,0,237-251-187-32-0,237-251-187-32,1,False,"RoC Max Wrinkle Resurfacing System, 2 Ounce RoC RoC pioneered the use of retinol, the #1 recommended anti-aging cosmetic ingredient by dermatologists, and has spent years developing the next anti-aging breakthrough. This lightweight moisturizer combines RoC Retinol with an exclusive Resurfacing Serum to work together as one powerful system for maximum results. Together they stimulate skin's natural process to give you beautiful, younger-looking skin. Professional peels use chemical agents that strip the upper layers of skin, sometimes leading to irritation, discomfort, and redness. Results fade over time and additional peels are needed to maintain skin benefits. RoC Retinol Correxion Max Wrinkle Resurfacing System has been clinically proven to renew the look of your skin without harming skin's surface layers. After use, your skin will not only look younger and more vibrant, but will also feel dramatically smoother. In clinical testing, the dermatologist also observed significant improvements in the appearance of: Crow's feet fine lines, cheek wrinkles, uneven skin tone, overall skin appearance, sun damage, smoothness. Professional Expertise. RoC has been a leading French skincare brand for over 50 years, devoted to developing anti-aging products that guarantee visible and lasting results for healthier, younger-looking skin. Strong partnerships with dermatologists have contributed to our expertise in understanding skincare and developing clinically proven products, which are highly effective, yet suitable for all skin types. Beauty Cleansers Face Skin Care Washes"
9172,B006X1LOQO,223,76,209,140,1,223-76-209-140-1,223-76-209-140,2,True,"Stainless Steel Cuticle Nipper 1/4 Jaw by ToiletTree Products. Lifetime Replacement ToiletTree Products 1/4 Jaw Cuticle Nipper is designed with strength in mind. This stainless steel cuticle nipper is ideal for trimming cuticles, hangnails, and doing manicures. This stainless steel cuticle nipper comes in a matte finish which cannot be overstated. Comfortable designed handle making it easy to use.Care and Cleaning: This tool is 100% stainless steel and is designed to last a lifetime. After each use, the product should be cleaned to extend the use and also to avoid germs. Place some rubbing alcohol onto a tissue or use an alcohol based disinfectant wipe. Wipe the tissue or wipe along the cutting edges of the cuticle nipper. After cleaning, ensure that this tool is thoroughly dried and not stored while damp or in a damp location.Lifetime Replacement Warranty:We take great pride in our products and their workmanship. For that reason, this ToiletTree product is backed with a Lifetime Replacement Warranty. Your satisfaction is our main concern and our objective is to be certain that the product you purchase provides you with both quality and value. Because this product is crafted using the finest materials available, we expect it to last you a lifetime, and we make sure this happens by free replacement if this product wears down during its intended use. However, our warranty is not unconditional: please note that our warranty does not cover product damage that may result from abuse of the product. We respectfully reserve the right, at our own option, to replace the merchandise. For warranty service, simply send the product to us at:ToiletTree Products Replacement Dept.517 North Highland Ave.Upper Nyack, NY 10960We'll take care of the rest. Please include your name and your return address information, phone number and email address, along with a $3.00 check for handling/processing. Replacements will be processed within 2 weeks of receiving.ToiletTreeClippersTTP845 Beauty Clippers & Trimmers Nail Tools Tools & Accessories"
