user_id,user_raw_id,train_seq_len,train_sequence,val_item_id,test_item_id
15928,A3OV02UE5E8P5I,3,4636 8898 1879,8453,8455
15929,A3OV0GJQXF70VX,5,8188 823 832 1404 5193,7130,5088
15930,A3OVKFAV4DF19P,5,4106 2830 180 744 3622,5099,7332
15931,A3OW12V8O7G5LD,3,4438 1491 11760,4363,6768
15932,A3OW4DVJ23FTVV,10,4865 5625 1286 6885 7291 11097 1788 436 7699 6439,3718,330
15933,A3OW6X4KFBYLQO,3,6933 2670 10383,4029,6931
15934,A3OW7Y6YZTZYQJ,3,1218 5154 10654,6335,4697
15935,A3OWFKDYCCHA75,15,4555 10870 11069 1429 2604 5808 7114 3389 11402 2641 3860 4387 7074 112 38,8379,5220
15936,A3OWG2Q168X5VD,6,1999 2893 512 2986 3736 8379,4381,5849
15937,A3OWLJ9PHWCCUZ,3,7347 370 10091,9131,11579
15938,A3OX88VHAG3VNU,4,3680 9541 2027 97,9727,10569
15939,A3OX97ETWE4B55,4,2384 3891 6324 2455,5925,6788
15940,A3OXB8POGTLMFY,3,1579 180 9083,1502,11932
15941,A3OXD8V1OQR4P,4,3981 5527 9644 10348,7744,9991
15942,A3OXHLG6DIBRW8,20,9588 9589 8557 2132 3701 3703 10807 1491 8806 9085 8560 10700 10788 10751 11778 11779 11338 11671 11672 11673,11675,11676
15943,A3OXHW2VFLMKZZ,3,6381 7116 8317,8586,10471
15944,A3OXM4NUGQKIQ0,10,1272 3335 3555 3637 3636 3559 4152 4150 4678 5346,1519,6026
15945,A3OXQL6KK53Z4C,4,7301 10433 1533 7265,8279,8968
15946,A3OXRFCJI67IMN,12,5771 443 614 3247 3249 3250 3251 4049 4773 5768 9408 559,5305,11178
15947,A3OXS7GH1XZ5UV,3,1239 3153 2373,6738,4101
15948,A3OY4BCGSM4E8C,3,5531 2229 2267,6058,5220
15949,A3OYCV2VMP6HQZ,10,625 1122 1561 3485 3969 4520 4903 6077 8379 8822,9128,5191
15950,A3OYI3FF0J9L9I,4,307 1259 3175 5970,10286,2914
15951,A3OYPP8NRW7GFP,17,2260 5015 6195 6351 3733 6101 619 6726 4711 1627 1404 4048 7142 2592 4962 8515 2502,3174,4104
15952,A3OZ4CY6UQT3GJ,3,846 955 2605,7993,7758
15953,A3OZGW7KKKHYA4,3,123 1524 1527,2305,2308
15954,A3OZJH0C9BAZ3K,4,1318 1677 3572 6619,7555,7776
15955,A3OZPCMM35U2EY,7,7078 7994 10300 10564 10809 11054 11799,11362,11618
15956,A3P0HLPT5P2UZ5,7,7419 9429 8738 6173 6386 7981 8739,4548,2632
15957,A3P0HXVQ8NQO6X,20,10055 10337 10338 7276 8454 59 3993 5192 6883 7753 9766 11182 7121 10608 10137 6275 1103 2517 3590 4464,5527,1189
15958,A3P0L5HA71QHJI,4,7129 10248 10578 719,1306,6213
15959,A3P149OUUV45QU,4,1426 1942 2462 2901,3265,10777
15960,A3P1FG9LXRPJX,4,7327 8996 6690 2835,4576,1319
15961,A3P1VOWY44EP4K,3,5199 2593 10278,7873,7877
15962,A3P20B5IS8YZQ9,3,1906 6144 9562,9569,9429
15963,A3P28WZ0XPSN9D,3,1404 6610 524,5036,11365
15964,A3P30LTMM9DJLP,4,4459 5545 5393 7056,6351,9207
15965,A3P37585DIKURI,4,1152 6249 1189 4386,4559,5522
15966,A3P3APLPG3002B,3,9216 381 3059,5398,8578
15967,A3P3FPFO3QYTVH,3,3754 1349 7130,1483,5278
15968,A3P49VUFZRBD24,20,11948 11975 12019 12038 11873 11304 12024 12045 11790 12053 12040 12057 12056 11831 12065 12058 12064 11987 12078 12087,11989,12079
15969,A3P4DI6NN4O0JE,4,7675 3176 1709 7570,1289,7290
15970,A3P5C3WWD7OKB2,18,9560 11318 404 5415 11546 4405 5193 5195 3298 10511 4365 8477 7645 8491 3093 737 1365 5411,8217,10308
15971,A3P6168PEOZOAG,4,278 5665 894 8714,10594,10631
15972,A3P65MKYWPBONV,4,612 214 3162 3940,8562,11045
15973,A3P6F6W9CX41BD,4,8967 9766 3906 10095,10327,11174
15974,A3P6HWGLSTBCEH,3,10674 4219 10933,11054,2986
15975,A3P6M582QVXLMW,9,92 1717 2243 9777 9801 3010 5966 5078 9803,3037,7050
15976,A3P6PVUIQ6RDYN,5,2565 1171 5375 5594 3319,433,1365
15977,A3P738KVXL2YYM,3,6848 9584 9884,10983,6869
15978,A3P7E4RXTT0YQR,5,654 2761 4747 4646 11001,3192,6373
15979,A3P7GV5703FUHD,3,2093 6678 9488,267,2039
15980,A3P7Z3A22AYJ0I,6,3041 5884 4673 7737 8663 11642,4424,9346
15981,A3P84TZX9X1B3X,7,1206 148 5343 3670 499 7689 5537,9495,43
15982,A3P876978OSEWP,3,9669 7396 4764,9358,9742
15983,A3P8CU9874SRK5,4,159 457 1189 1178,7130,3190
15984,A3P8N3YORM08CA,5,7293 5626 10570 8386 10751,11056,11930
15985,A3P8WZ8E14G8SZ,7,2538 489 315 3422 5573 3383 3942,5574,9895
15986,A3P8ZDHC7XSKSE,16,1363 6114 6115 6002 9583 9586 8560 8675 10505 10668 10751 10813 10811 11050 6640 11178,11774,11878
15987,A3P90UO4BL51TW,3,5059 443 7121,9196,11544
15988,A3P92J0NNB3BP7,3,10334 4656 5171,9534,3074
15989,A3P9D22KDEXVMN,20,3888 8726 9884 2111 10317 10383 10809 10811 10704 10708 10772 11733 8976 8975 11698 11651 11883 12082 11565 11620,11625,11727
15990,A3P9FKB7V471EF,3,10397 10600 9372,1489,10249
15991,A3PA0PU11ACAZC,14,678 3601 4122 5842 347 3453 8314 343 238 587 2642 6441 9407 11002,1687,239
15992,A3PAH00N4D2MRI,4,515 4134 5570 8192,9448,10260
15993,A3PAIMC1MVFOU8,8,86 436 1201 1473 4113 6755 7123 9407,10150,10173
15994,A3PALD53V53V1U,3,6023 7372 7522,2769,10641
15995,A3PAPK8RGBDK9E,5,5191 7619 8776 3603 5049,5973,9441
15996,A3PBH7IWE1F8UK,5,3257 3245 1791 2133 3241,5073,8666
15997,A3PCCAUXRKYNV2,3,8496 11928 1538,4607,11874
15998,A3PCDIMO22YBC8,7,120 598 1313 1901 2280 4710 5609,7661,9393
15999,A3PCQWN4IXXFUM,3,8740 8765 9964,10964,9664
16000,A3PCY3GWYEN50B,7,2510 2915 4370 2252 3767 6216 8367,10392,10639
16001,A3PCYTTJNLS7EK,3,6397 9164 7507,5486,5905
16002,A3PD1LW2MYHIH9,3,1880 3864 5705,5544,2145
16003,A3PD8JD9L4WEII,5,8116 2775 10917 5780 11761,11810,11898
16004,A3PD8KD87AXNLD,5,2083 2242 7212 10722 5681,9869,9810
16005,A3PDM5WXJ6U2L3,4,3946 4659 11931 238,4000,9602
16006,A3PDMF0AB7P2HL,3,6267 6272 6310,8484,10682
16007,A3PE1N4QQXR33D,14,4448 9631 4306 4270 8660 4498 6720 2799 3207 3913 4394 5958 249 2425,5986,6726
16008,A3PE3GBCGB5VE2,7,3148 4087 7489 7490 8815 10992 9028,8335,6324
16009,A3PE5ZBXOX2MJJ,3,1921 2054 5415,2918,4661
16010,A3PE884TA8529G,4,5293 6433 9397 8686,916,11352
16011,A3PECZX773ME74,7,5966 7915 9593 8561 3701 10809 10758,10814,5090
16012,A3PEDZ9QI5ZBBZ,3,3693 3694 2133,8910,10238
16013,A3PEOF0GX4EN38,20,3714 8555 10561 10564 10699 10702 10694 10572 10698 10812 1134 2661 10571 10703 10569 10983 10731 10598 11714 9156,11623,11726
16014,A3PEU60C0BGJFJ,3,9124 1977 2373,5279,1075
16015,A3PF7YXCST399L,5,5160 7130 6137 4135 4568,4569,11519
16016,A3PFZTGAOXRB5J,7,8226 8823 8968 3993 5260 6762 8746,10233,10353
16017,A3PFZV5QAZMJEN,3,6434 8964 9529,7652,7745
16018,A3PGDXNMUMI8UF,3,714 3204 6173,2278,5410
16019,A3PGHRVT1JQPST,3,6613 7623 8910,8919,8858
16020,A3PGUB2WGGXJNP,4,11261 12016 12017 9816,12018,12020
16021,A3PGXZ9FZ5TLOT,7,9142 226 536 999 2544 8591 9316,9382,232
16022,A3PGY1E0PBTEVL,4,1140 37 751 1338,5251,39
16023,A3PGYSB5CMESLM,6,5612 8630 338 3422 9894 7737,8787,10736
16024,A3PH2HDO7JM4OR,6,7723 9791 7531 7941 8279 8823,8999,10235
16025,A3PH90IN4H9YPX,5,5808 3846 6311 1986 4390,10730,10680
16026,A3PHB1RIW4NU0K,17,10926 10929 10931 10998 3907 4194 8135 8850 10631 8123 8968 2824 9849 5130 5560 10155 10200,10358,10739
16027,A3PHEK78LJRZLW,4,6727 3836 7826 10,11690,2829
16028,A3PHJ3C2F765CB,3,6077 7817 8270,5274,3921
16029,A3PHOU49VPIFEE,3,913 3858 5820,6723,11480
16030,A3PI6O5RQF35OA,6,972 5966 6202 92 203 2459,1489,8783
16031,A3PI8OSXZ82Y6X,5,6927 11238 3856 4537 9391,80,3389
16032,A3PIRT1UXWK2S6,6,2174 975 8645 10305 9759 10790,8303,11117
16033,A3PISDJ6R3JZDA,6,2986 3129 4903 8123 8124 8149,8150,2295
16034,A3PIVI77JXMYGV,3,1048 2516 4954,6726,6725
16035,A3PIW7ZF4C5ZJL,15,6238 6676 8840 8729 9724 8807 10689 10372 10690 5092 11372 11181 8976 11340 11782,11758,11934
16036,A3PIYZ4PWODOWP,3,7917 2650 5848,5099,6668
16037,A3PJ5RJMOPGADY,3,7149 8177 4230,113,2337
16038,A3PJZ8TU8FDQ1K,12,1126 1132 4040 4724 4856 5010 6259 8554 4501 10004 10537 10568,10569,6625
16039,A3PK4A23OCOHOS,7,640 913 1509 4526 4387 8536 5761,10294,2774
16040,A3PK762RUX1ECP,3,148 4952 6970,10491,10771
16041,A3PKHL4G56AGPD,9,5151 9726 8365 4985 6996 7632 10290 8121 7000,11912,5274
16042,A3PKKDBCB18B8K,3,4184 1755 5079,8584,9182
16043,A3PKQNBMZMQEZK,3,2603 6200 10340,3484,8017
16044,A3PKTO0UJJJ8BS,6,70 702 1942 3634 8015 11637,172,7071
16045,A3PKXLIC2GVT8X,10,7709 7224 8425 8052 8996 9608 1412 2175 6323 10996,7239,10757
16046,A3PKY0STDGEU2M,3,6486 7770 8060,8935,7623
16047,A3PL0ZWHK1HQOY,6,5563 7180 9005 1520 5143 6202,1908,7960
16048,A3PL5EL5YCDA1B,3,428 10318 10704,10709,10772
16049,A3PLEHMIWZET7V,15,11304 11938 1247 11275 11704 12019 11790 11891 12053 12056 11813 11227 12064 11718 9548,12026,12077
16050,A3PLIAE5I6JLT3,3,3940 8123 8714,4916,9920
16051,A3PLOAPRXHDUR7,3,3180 2243 6378,2938,6278
16052,A3PLSUME6Z68SJ,3,4760 2877 2060,4539,1401
16053,A3PLX2N8MGGPQ4,16,5189 6314 260 5527 6797 9200 4818 2275 1809 4519 4829 5181 8589 10392 2772 10863,1327,3913
16054,A3PLXJACVMU6NZ,3,1755 4036 4698,5886,8815
16055,A3PLXROA2VNLHA,5,5767 4482 11050 11795 11769,11564,11857
16056,A3PM3CE8937L5H,3,8507 8650 9956,10578,11415
16057,A3PMAC6FQG57E3,3,5381 260 484,1300,4474
16058,A3PMKHT3YMLAUE,11,2298 2621 1677 5226 4124 5832 7041 3851 6970 2148 2151,3632,2693
16059,A3PMNJTUOYOV2K,3,4851 4872 10015,4867,7699
16060,A3PMT52V8V46CE,3,6245 6408 7218,7430,4184
16061,A3PMVIRPB2U82Y,3,2002 2298 5097,8903,11657
16062,A3PMZRFN20A6CH,3,544 7288 7584,8822,11042
16063,A3PNBZ60XRKZFP,19,5933 6167 6169 1921 7915 8558 8729 4180 5932 3888 8726 10702 11048 11051 11402 11803 8976 11802 11652,12015,11566
16064,A3PNNB9MYO365A,10,3901 4717 5229 2894 5877 4006 5012 6109 8289 10020,10732,11578
16065,A3PO3YRFX4BI2J,11,208 2806 5343 6726 2579 5018 1489 5986 2844 10838 11449,5530,11922
16066,A3POFFZV8ZQHP8,9,5527 7169 7187 7668 7695 9099 9508 9914 10033,10434,9561
16067,A3POJ3BGD1S66J,3,5391 7470 7446,3357,347
16068,A3PP04QSE7ZZ1S,8,3130 6678 686 3874 10730 7531 8135 10318,10749,6236
16069,A3PP9GXEMC7O9H,6,8935 2441 6240 6875 7615 7635,8043,2769
16070,A3PPAPJOK12ZEG,10,4727 8661 8662 6324 2074 150 1513 3077 7001 5065,6905,9379
16071,A3PPJNX3ZJBGBP,4,546 1452 1678 3173,3519,11641
16072,A3PPMZ2IY0PHLL,3,7710 10683 684,5550,2087
16073,A3PPOVG4CA8XYM,14,4609 4156 1235 1349 1369 4558 5224 1237 1238 6953 389 655 1651 2566,9027,1306
16074,A3PPY2UX9K8B0V,7,2218 2884 4173 5097 10029 7972 1240,9033,2162
16075,A3PPY7KB2PB5JC,3,1913 1945 2398,1040,1026
16076,A3PQ8KCENIDZ7P,3,5161 6840 8109,1840,5612
16077,A3PQP4FDHZ9258,5,5681 305 3566 8829 8209,11246,11271
16078,A3PQR9UQ9SW1N9,3,5243 7121 11225,10245,7651
16079,A3PQSRBLPP1585,4,4520 5132 7423 1282,5180,9487
16080,A3PQXZS7VOADA4,6,1975 3602 3953 5492 6375 7811,8674,9234
16081,A3PR1Y1YGPLFKU,16,804 890 5145 2512 4525 4771 5154 2914 4441 4140 6754 2992 8221 8181 2912 5416,7864,6523
16082,A3PR513C6AD26H,4,7972 3548 7645 8238,9529,10873
16083,A3PRGEQY08KBGE,4,6061 4964 7294 7316,8420,9352
16084,A3PRZPN9JFVRZJ,3,848 2859 5193,8248,11213
16085,A3PS0N1DGEHCLE,4,9723 266 443 11023,2846,5758
16086,A3PS4V0JQ2003X,5,726 4442 2474 7085 758,7999,6119
16087,A3PSH6SYXE2JPP,4,769 5808 10178 10925,2174,5125
16088,A3PSH91YKGP4IV,7,10135 8957 7653 10821 1520 4121 4525,10950,11874
16089,A3PSJ1R6AAROZF,3,9372 11046 5556,10354,1833
16090,A3PT8IKBQXWT80,7,767 1530 6263 1797 10087 5877 3312,1234,10203
16091,A3PTS4B0WHTA1Y,6,272 490 566 4597 8255 971,8645,3959
16092,A3PTZFRD34YJ2P,8,5391 1226 40 1853 2164 1949 2647 3397,9238,4326
16093,A3PUB0ISH9JEAI,3,8298 8334 4679,7564,9406
16094,A3PUB24X62J29P,5,5479 4952 2073 10129 9097,8029,8957
16095,A3PUBF8DPIO8L3,6,3091 9831 9846 7531 8714 9292,10469,11147
16096,A3PUOOMF1GB3KR,17,2008 4755 10257 9122 6165 10835 5600 6581 7461 6084 3513 10191 2512 3129 3275 3422 5254,9375,9057
16097,A3PUVT9HWURYNM,15,5473 5914 835 5502 6324 6054 8018 4466 5199 3314 5097 6619 8518 2486 5573,4434,4190
16098,A3PUW7BDEDPSNM,4,5679 104 4431 6070,1220,2275
16099,A3PV7BY8K747QE,9,189 208 687 288 6310 1042 2895 6868 8275,9254,6867
16100,A3PVE2P1WD6FN8,6,11289 12022 12012 11603 11927 11988,11816,11665
16101,A3PVJT25LUHC61,6,3588 4787 158 5368 1855 2806,6867,6870
16102,A3PVW9KYQ48RH5,5,6309 3076 3294 8158 4118,9164,11470
16103,A3PVXFFYHK97TL,12,2995 1223 774 1600 7419 1315 766 5414 5411 6150 8975 8976,8978,7710
16104,A3PW7093T1AOCC,3,3072 8381 9633,5274,8635
16105,A3PWHJWGY4RF1R,3,2026 8028 3835,8096,2769
16106,A3PWOASCVEQNWC,6,7064 4285 6078 97 2803 3843,7184,9969
16107,A3PWPT6DM2M7ZI,3,6470 7822 8060,9071,9341
16108,A3PWR31ARNKMPJ,3,6464 7612 6486,7614,10432
16109,A3PX70B6GRUV7E,14,3786 133 2895 3972 3080 5098 687 1652 1538 5154 6023 7157 1635 3221,2969,2647
16110,A3PXW1W0LVTFMZ,4,5725 1880 7015 1654,10464,8571
16111,A3PXWLB5UH86QS,4,5356 1463 8269 693,4354,1690
16112,A3PYBF9YWKQA3U,3,4502 7603 8294,11278,7737
16113,A3PYMW0LCZUJR6,20,5980 935 8288 3930 4229 6310 6515 8740 9198 77 7811 622 2915 5165 1818 2780 5787 8334 8044 821,2605,11496
16114,A3PYSRUXHLZBUD,8,1901 3816 5379 69 598 5236 5242 6996,8013,9903
16115,A3PYTHRFQS5D2R,4,9207 11603 7621 11839,4431,4951
16116,A3PZ9KFVQIJOEK,7,251 8123 8632 10131 10162 10169 10631,10928,7055
16117,A3PZDXGKMJSEHR,3,3450 4525 9561,7762,3270
16118,A3PZFZIK2EZZRZ,4,7143 8013 8645 6178,10460,3067
16119,A3PZQ0OO9WQEV6,3,2860 7848 8642,5041,10784
16120,A3Q0AHFP4ZQGGS,13,11304 5499 11839 11873 12019 11790 11227 11739 11221 11987 12056 12064 12057,12065,12058
16121,A3Q0L67RW94UPS,5,3578 3251 5552 10728 2799,10785,10826
16122,A3Q0OTJCD33XEP,16,6483 7990 8935 9424 8736 10415 10425 7129 9711 10616 11410 7198 9454 9754 5426 11327,2097,3185
16123,A3Q0PRLS49IE9C,10,10128 10087 3464 7531 8823 9856 4116 2366 4335 7811,2319,10801
16124,A3Q0U0Y62D17WH,4,5664 6805 9204 1796,6799,7088
16125,A3Q0XDS7RYYQ28,5,8647 8815 9109 9766 10162,10451,10627
16126,A3Q11JB1BTGPW1,5,2280 6439 5932 10079 8776,8304,8456
16127,A3Q1943KWQYLH3,5,2243 4960 5844 6726 6804,7116,9829
16128,A3Q1B5FXRQ3DEC,3,2340 2566 3729,5187,6905
16129,A3Q1EDCBV2KU8D,6,8726 9884 2111 10810 6640 7026,11768,11201
16130,A3Q1GTBCX6SL1R,3,7877 1180 6045,933,1607
16131,A3Q1J68QY1MZQ9,15,2341 2663 3248 2111 8807 2366 10690 10895 10598 11215 11731 11663 11766 11769 11235,11801,11985
16132,A3Q1N069UIAFCU,3,1179 4842 9555,6310,9955
16133,A3Q1P2LK9IUA89,3,265 4281 4284,6861,2061
16134,A3Q22GVXHRZAZW,3,1384 1387 1397,1398,9343
16135,A3Q23BJQQ47KU1,3,9249 9250 9251,9252,9349
16136,A3Q290S7VO8P8U,3,449 7520 3802,2096,5839
16137,A3Q2G7GDHO5S5C,4,648 2027 443 1244,11722,11075
16138,A3Q2VR1C6UZDF9,4,437 1584 2298 1515,3988,6542
16139,A3Q30ZLF1UDGQU,5,407 2243 2318 1436 7350,9168,535
16140,A3Q31FES48PW9R,7,406 1609 2249 3386 6982 7527 7530,5559,930
16141,A3Q387RL6ON95F,3,6850 7084 8789,1901,8461
16142,A3Q3GSNONXKFKP,3,8861 8067 9601,9876,8124
16143,A3Q3HDXXUXPMOA,3,5771 10121 10434,10725,9546
16144,A3Q3MH8G35XPDM,4,6099 4992 7438 7504,7509,2426
16145,A3Q3N99TA0VU0S,3,6756 3390 2261,6697,6708
16146,A3Q4D0GB89BAP6,3,2908 6199 6202,7417,9390
16147,A3Q4DU7IM963G4,12,11279 11364 11488 11972 11562 11656 11718 12075 11334 11504 11683 11793,11976,12013
16148,A3Q4TYJVAM4IRM,20,2341 2663 2945 3657 3817 6441 10563 8557 10106 4764 6262 10117 10115 11178 11395 6266 3815 7699 10252 11824,10212,12004
16149,A3Q53UHX22B8DL,5,4780 4809 580 6104 4419,4593,11222
16150,A3Q57F5ROZTEQT,7,5418 7899 7651 8134 10057 10361 2414,10608,8912
16151,A3Q5KYQK0U3JEF,4,8162 2806 3473 4044,4049,11650
16152,A3Q5OLAEMU3W3M,5,2656 5558 10881 9753 10251,6484,7483
16153,A3Q5PK1BTW16TQ,4,4386 6242 6244 7218,8401,8773
16154,A3Q5Z4R8A1RLUG,5,6374 6397 9244 4759 2053,9724,8005
16155,A3Q61HHSFP80LA,3,1520 6432 9251,10776,3779
16156,A3Q68B3TNPD3W7,3,407 6219 6588,4661,7636
16157,A3Q6JDOBCYVDZO,4,3121 4036 5174 5577,5640,7531
16158,A3Q7SFSS99ELLM,10,772 3269 1806 27 3722 176 1017 6126 1977 5052,5521,6781
16159,A3Q7T8PR6YSUMG,3,6544 1912 6267,525,10457
16160,A3Q7XOX41UQGR8,5,5925 7988 1677 4462 5239,5572,8792
16161,A3Q8JZTT51HCHI,7,8706 3930 1678 2306 2308 4673 3516,3520,4511
16162,A3Q8Y2NBCN91Q5,3,186 3576 5052,9602,10729
16163,A3Q8YDUEW9TQO4,4,2647 3434 6432 8540,9099,10812
16164,A3Q8YGI0NDH78K,12,1253 1674 6713 12 515 1796 1901 4226 5587 6996 7523 1831,7203,11748
16165,A3Q8ZK7BNQB6U4,10,4992 10108 4829 8237 11375 1813 3755 344 1761 9194,9195,3787
16166,A3Q9HY0LU7MN6E,8,5293 6114 4618 3703 4566 10700 10807 10710,11762,10937
16167,A3Q9V0CHGU7O0C,5,10130 6519 7531 9847 10767,10926,8642
16168,A3Q9XJFJLGO7Y4,12,8384 9600 26 8479 668 4736 5527 6605 8454 8481 9555 11519,7944,2756
16169,A3QAJ0P6RBB6H2,3,4386 7941 9204,9711,10517
16170,A3QAL4WIZHLYVL,3,7852 7976 10468,5052,7848
16171,A3QAUTC3CMKUJV,3,3872 4992 6657,7737,9611
16172,A3QAWNL1GK3IYJ,3,5825 407 688,8274,4632
16173,A3QB3FUIR2V5NE,5,9017 8512 8848 8416 8506,8847,9544
16174,A3QBB5N3Q30YWU,8,3389 5179 1784 5222 737 2859 3548 7350,7916,2256
16175,A3QBCX2QMKJ7AH,8,2299 2419 4039 4270 8726 9591 10386 4566,10280,10004
16176,A3QBEXZ18QNQ5W,3,9626 10063 8364,9924,9063
16177,A3QBHB039T7JC2,4,7310 5681 3876 5796,6191,11395
16178,A3QBQ3Z0LYF70H,5,3935 7043 4118 4512 10463,3808,4710
16179,A3QBRU5B2FTD2W,3,6071 6444 9947,3065,10294
16180,A3QC6IWLGA4YXJ,8,2952 5067 6724 5120 3141 2073 8591 8157,10399,4458
16181,A3QCWR3D75TZJK,8,942 5159 7262 3341 4196 10113 6812 7684,7229,9655
16182,A3QCY8ODJBGFLH,9,8514 8153 916 726 6640 10894 10897 10898 11352,11663,11728
16183,A3QCYPMB0KGWMF,3,7394 10750 2148,5676,10873
16184,A3QD2S55S2AFKG,3,10398 9777 4365,1547,10624
16185,A3QD59N3M7O7KB,17,3657 9591 8726 10388 10600 10568 3711 10692 10570 10815 10163 10598 11051 11235 3869 1659 11340,11535,11621
16186,A3QD6F6TXMCXRC,3,4908 10147 10659,10928,9622
16187,A3QD7F0DVW4R68,3,2934 3274 7531,5580,5814
16188,A3QDANC5V2LBO,4,6669 8650 9639 10008,10105,10162
16189,A3QDBUDXLHUJX2,7,1449 2113 3559 4152 4051 6432 9583,10983,10720
16190,A3QDDEW6RXVEAY,9,6434 8554 3888 7667 11178 11646 11877 11878 11883,11944,11565
16191,A3QDGKE0NAS0WO,4,8946 240 5808 451,5422,2791
16192,A3QDMBLXIPSVOI,5,3955 4432 5366 7129 7214,2298,11124
16193,A3QDZ7H08BLCJA,7,12 3993 5429 5735 8451 2583 2697,4354,5287
16194,A3QE6W49BZY8YJ,6,1272 5143 5841 8825 10084 10593,10524,7487
16195,A3QE9YIIWWDIY3,5,4339 6563 7972 6188 402,10551,11416
16196,A3QEIVO8AB3YMU,13,4675 5894 6547 8556 9265 2111 8214 7846 10773 9086 10811 10772 11049,10163,11764
16197,A3QEP2141DTRPV,3,501 1426 2600,7090,9280
16198,A3QF3IBRX9RPON,5,5889 2214 9786 6831 4665,9928,10049
16199,A3QF9WBFYZPKJZ,3,3770 4104 3496,4408,5159
16200,A3QFGLTU232O72,11,2299 2419 3181 8556 3335 8560 10302 10479 10752 6234 10376,11215,11651
16201,A3QFSUK2YUO0E6,12,1692 1999 3070 4667 6011 6096 7776 1458 7778 8242 54 3548,8630,12024
16202,A3QG32P5IF3JAK,3,8685 726 8387,9159,2380
16203,A3QGIYQTPY5VNI,4,1914 2143 4332 5155,7008,10742
16204,A3QGUXM0GOLUJW,10,1064 2269 6278 8823 9856 10110 10142 10925 9834 10797,11214,11573
16205,A3QHB0UDJSBZH2,6,6920 71 180 4492 5071 3878,705,1901
16206,A3QHDQK0S9JC2M,6,2144 640 199 1398 10874 2772,5747,1220
16207,A3QHTTBHBJ37IQ,6,848 3104 3279 10974 11822 11346,3787,7114
16208,A3QHWECV61PZFD,6,9529 1674 1847 2315 2986 5191,7121,11306
16209,A3QI5G5J1NHAEU,4,4464 5175 7598 6453,10264,10404
16210,A3QI6PQVTHDDAZ,14,1677 8166 3080 1591 1319 1320 9527 11135 4685 6236 9635 5405 4663 3072,5681,11989
16211,A3QIQ87YYOBLF,3,1554 2092 4328,8580,171
16212,A3QIZ4VTIBABVJ,3,4464 5736 8141,10673,10828
16213,A3QJ5JOG2C2UAV,6,8149 8457 8968 9118 9846 11150,3495,4559
16214,A3QJKD3N7MQ2TD,6,4217 7009 7043 731 3208 2512,95,2503
16215,A3QJQQZTKFV7BJ,3,4855 6520 184,7431,5282
16216,A3QK41IM3X2CUF,4,3602 3977 6111 2247,4240,9031
16217,A3QKISLXKAVPWX,5,9537 2280 6397 9121 4104,5187,5802
16218,A3QL857ALV5RCJ,4,4677 8558 9585 9590,10557,10904
16219,A3QLD38ZVBUCB1,3,4008 8472 9538,3563,6131
16220,A3QLGSQ8JV9RTY,12,10776 2996 3732 1108 2963 7645 9882 10634 2099 1521 2174 7650,7651,8802
16221,A3QLRIJSIPOT7F,4,2769 2954 1914 11221,864,4501
16222,A3QLY1F4RMZCFA,5,2870 3176 5227 5952 8495,6785,8607
16223,A3QM8UKD32F9B0,3,6193 6704 7758,9802,5711
16224,A3QMDISYNIO1J8,6,4910 5193 1233 165 6812 6277,1353,5201
16225,A3QMGPQYX1SVN4,4,1481 10822 11225 9701,6192,6726
16226,A3QMX9JBLBUICS,4,5603 5604 5605 5607,9414,5606
16227,A3QNJZ3BICKW2O,4,9253 7503 176 7902,7651,5193
16228,A3QNL2SYBQ2ZS2,3,2373 8410 11124,266,7368
16229,A3QNMJQ55QI429,4,1225 5114 5907 7846,9815,11255
16230,A3QNQQKJTL76H0,7,798 5966 9467 9591 10569 10537 10695,2661,10690
16231,A3QNTCW231XY7K,8,6324 6434 10608 9200 1306 5181 5491 7650,7801,9207
16232,A3QNV9LUNM589P,20,2679 7153 4107 4115 4867 5029 7699 43 208 453 1982 2605 2837 3725 11221 6387 4656 10013 11578 4773,7080,9733
16233,A3QO04PYHINBRZ,3,1653 2471 692,8675,7773
16234,A3QO73FZ1J4DIT,17,4542 8082 8221 10480 1280 2892 8894 5460 2027 10284 7224 5811 6732 8808 2349 5228 10663,6725,5246
16235,A3QOAEXTCJAU13,13,729 208 7277 5248 5522 8544 7531 10162 915 1677 5124 5571 6036,11147,9914
16236,A3QODNQFK0PLCN,3,1124 6867 1206,40,11221
16237,A3QOFN2B82EQID,9,1193 6598 5077 11006 7043 3207 6677 10861 5275,9560,8469
16238,A3QOIDA6B2NIPO,9,10 6433 6434 7915 9397 3703 11300 11362 11727,11625,11726
16239,A3QOMCD4KATUW0,4,1245 2148 3148 4074,6970,9131
16240,A3QOMXYGWJ6HYB,15,267 1520 3207 9793 6905 1668 4165 6240 6244 7213 7408 7609 8245 8420 10599,11243,11472
16241,A3QORA6KPLH7WK,4,4699 1576 1771 3561,2210,6774
16242,A3QP819V79B7RU,3,6427 542 1329,3326,8274
16243,A3QPBX13V76X7A,5,5691 9916 10941 4229 7650,9784,8886
16244,A3QPOH33BCOKZI,6,1442 2349 4857 8675 9456 10631,210,3811
16245,A3QQPTTCHWU2RK,3,5097 5639 9754,10162,10443
16246,A3QRVBJQIA5G21,3,3602 3977 3981,4081,4240
16247,A3QS4765JXOB76,3,5132 8776 6994,7195,10651
