item_id,asin,pc_1,pc_2,pc_3,pc_4,pc_5,pc_6,pc_7,pc_8,pc_9,pc_10,pc_11,pc_12,pc_13,pc_14,pc_15,pc_16,pc_17,pc_18,pc_19,pc_20,pc_21,pc_22,pc_23,pc_24,pc_25,pc_26,pc_27,pc_28,pc_29,pc_30,pc_31,pc_32,pc_33,pc_34,pc_35,pc_36,pc_37,pc_38,pc_39,pc_40,pc_41,pc_42,pc_43,pc_44,pc_45,pc_46,pc_47,pc_48,pc_49,pc_50
9825,B0086JQBAA,0.11994,-0.16584,0.22264,0.18373,-0.15459,-0.05361,-0.11939,0.09937,-0.08533,-0.07781,-0.06497,0.05256,-0.08218,-0.03393,-0.13129,-0.1306,-0.09846,0.11737,-0.14381,-0.04685,0.04222,0.01013,-0.03488,-0.07872,0.01119,-0.09659,-0.03318,0.05509,0.03727,-0.01025,-0.00956,-0.10931,-0.07323,-0.03892,0.0583,-0.02449,0.05222,0.03254,0.016,-0.00081,-0.03328,0.01362,-0.04938,-0.00851,-0.03452,-0.00437,0.08364,0.04163,-0.02721,0.01257
9826,B0086LC0BW,0.06624,-0.43306,0.0881,-0.28353,-0.00333,0.1889,-0.14068,-0.02717,0.12567,-0.03988,0.07888,0.05327,0.11323,-0.01066,0.0735,0.05911,0.05251,0.00477,0.08745,0.08399,0.06744,-0.01773,0.09897,-0.04147,-0.03279,-0.00724,-0.03679,0.03853,-0.06955,0.04608,-0.02499,-0.0884,-0.05351,0.04315,0.02675,-0.03533,-0.01924,-0.02313,-0.03004,0.00562,0.01711,0.10224,-0.01502,0.00247,0.00511,-0.01123,-0.01358,0.03972,-0.0528,-0.03329
9827,B0086LC0H6,0.01671,-0.48779,0.12672,-0.11263,-0.03599,0.12337,0.01525,0.09669,0.09126,-0.04379,0.1798,0.07324,0.03291,0.10762,0.04993,0.03634,0.08307,-0.13283,0.0577,0.06758,0.05423,0.02262,0.0337,-0.03663,0.01226,-0.06291,0.00429,0.07575,-0.06288,0.03034,0.02672,-0.08752,-0.05731,0.02722,-0.01123,0.00406,0.04743,-0.00214,0.00621,-0.00062,-0.00467,0.04128,-0.00636,0.01598,-0.01863,-0.00246,0.02981,-0.02475,0.0083,0.00683
9828,B0086LC0HQ,-0.07959,-0.49453,0.05787,-0.26424,0.02767,0.22772,0.01905,0.00695,0.1155,0.09493,0.09976,-0.01598,-0.00179,0.05571,-0.00413,-0.06438,0.02323,-0.00772,0.04332,0.06875,0.02176,0.06259,0.01442,-0.08547,0.03446,-0.0397,0.07196,-0.0472,-0.00302,0.02111,-0.03818,-0.03719,-0.02734,-0.07159,0.07439,-0.01161,-0.06803,-0.01215,0.02545,-0.01724,0.07056,0.04044,0.0147,0.01314,-0.06206,-0.05358,0.01332,-0.02593,0.00756,0.02309
9829,B0086LC0L2,0.1279,-0.24684,0.21111,-0.01345,0.09651,0.16234,-0.15497,0.04462,0.05913,-0.16082,0.03854,-0.04172,0.08854,0.03525,0.11563,0.00639,0.08325,-0.16699,-0.01593,-0.01829,0.00688,0.09075,0.08317,-0.01204,-0.03439,0.05304,0.00106,0.00426,0.01929,0.0161,-0.02842,-0.05215,-0.05669,0.05352,0.00822,0.02444,-0.0074,0.01995,0.05219,-0.0258,-0.07032,0.10051,0.02933,-0.07353,0.02484,-0.01875,0.01615,-0.04248,-0.05917,-0.02961
9830,B0086LC0TO,0.03106,-0.50456,0.07417,-0.10181,0.07119,0.18789,-0.08187,0.01339,0.12222,-0.16704,0.24178,0.06406,-0.05894,0.02815,0.02806,0.01088,0.10624,-0.1567,0.05016,0.03155,0.08248,0.03105,0.09554,-0.02445,0.01808,0.00868,-0.07077,-0.01507,0.01529,0.04284,0.01819,-0.0372,0.00902,-0.06224,-0.01002,-0.02535,-0.0417,0.05133,-0.03171,-0.05812,0.01775,-0.01461,-0.06825,-0.01752,0.00156,0.01258,0.03773,-0.01687,0.01583,-0.06659
9831,B0086LC0WG,0.09284,-0.36333,0.1465,-0.17426,-0.03354,0.19628,-0.00884,0.0797,0.0984,-0.10574,0.24063,0.08934,0.05162,-0.03191,0.05686,0.05276,-0.01153,-0.01551,0.01141,0.0429,0.10095,0.04415,0.08368,0.01219,0.02,0.03866,-0.07151,0.04969,-0.09955,0.0485,-0.01319,-0.12114,-0.01535,0.07622,0.02042,0.00458,0.04646,-0.0272,-0.00722,0.01845,0.07365,0.02197,0.00122,-0.00344,-0.07245,0.01519,0.00626,-0.05417,0.01955,-0.05608
9832,B0086LC1U2,-0.3242,-0.43584,0.16095,-0.03549,0.00031,0.1882,-0.13636,0.0545,0.09926,-0.06527,0.00879,0.0799,0.05871,0.07293,0.01571,-0.00124,0.06897,-0.08523,0.13252,-0.00487,0.07601,0.01298,0.00471,-0.0627,-0.00716,-0.10341,-0.07887,-0.03458,-0.00063,-0.10065,0.01435,0.01453,-0.04205,0.01877,0.03226,0.03494,-0.08643,-0.03442,0.04279,-0.00029,0.03539,0.00611,-0.00437,0.00664,-0.00558,-0.04951,0.01623,0.06495,-0.04685,0.01647
9833,B0086LC3KK,0.01923,-0.43687,-0.02862,-0.29305,-0.00689,0.1831,0.10703,0.08798,0.07347,-0.04809,0.12709,0.00393,0.06961,0.00233,0.12889,-0.0498,0.01979,-0.06289,0.03733,0.05205,-0.08773,0.09161,0.03065,-0.00715,-0.02333,-0.00437,-0.08244,0.0671,-0.06379,-0.03901,-0.04228,-0.08528,-0.00926,0.03936,0.00365,-0.05138,-0.00685,-0.00954,0.025,-0.0622,0.06479,-0.03677,0.03864,0.00839,0.00088,-0.04371,-0.02468,-0.01836,-0.0177,0.0394
9834,B0086LC47M,-0.09866,-0.44697,0.01695,-0.10844,0.01565,0.20051,0.03009,0.05528,0.02751,-0.1718,0.2544,0.01779,-0.13282,-0.0304,0.02288,-0.0214,0.06124,-0.08928,0.0985,-0.01118,0.02494,0.03256,0.05038,-0.06165,-0.02516,0.03512,-0.0536,0.02139,-0.01398,-0.02383,0.01631,-0.08488,-0.0387,0.04319,0.07073,-0.00228,0.0047,-0.01218,-0.02117,-0.01159,-0.02403,-0.01526,0.06418,-0.02389,-0.01542,0.02954,-0.06225,-0.05747,0.02441,0.0349
9835,B0086LC49K,-0.09779,-0.43243,0.14868,-0.04067,-0.05048,0.16027,-0.02332,0.06564,0.09121,-0.17545,0.19901,0.04569,-0.05435,-0.03136,-0.02544,-0.01277,0.0016,-0.08036,0.09073,-0.01055,0.04028,0.04306,0.12934,0.03287,0.09119,0.00441,-0.03976,0.0256,0.07992,-0.03627,0.03313,-0.04358,-0.06659,0.0183,0.02356,0.02465,-0.01722,0.02077,-0.00171,-0.04108,0.02628,-0.01018,0.09281,0.02817,-0.01917,-0.02119,-0.03734,-0.02496,0.03857,-0.01367
9836,B0086XL9DK,0.15138,-0.15183,0.22306,0.17807,-0.16881,-0.07173,-0.10425,0.11978,-0.07237,-0.0376,-0.05594,0.00168,-0.0817,0.00452,-0.11619,-0.12842,-0.09804,0.09926,-0.15708,-0.04329,0.0452,0.01812,-0.0362,-0.09183,0.01734,-0.1137,-0.02644,0.02559,0.03151,-0.03184,-0.00524,-0.10807,-0.06624,-0.02589,0.05506,-0.01506,0.04841,0.04007,0.00757,-0.03249,-0.03522,-0.00512,-0.05117,-0.0127,-0.03726,-0.00382,0.07596,0.05582,-0.02448,0.0089
9837,B0086XX0AK,0.279,-0.25986,0.3436,0.02554,0.01329,-0.02972,0.03398,0.02346,0.08205,0.06247,-0.08684,-0.00229,0.00643,-0.0097,-0.06561,0.08327,-0.14704,-0.05225,0.01322,0.01287,-0.01364,-0.09201,0.08786,-0.0048,-0.05573,-0.11365,-0.05131,0.05814,0.15366,-0.08337,0.02689,0.04395,-0.05443,0.09138,-0.03465,0.00529,0.05331,-0.02641,-0.02729,-0.02805,0.07473,-0.07305,-0.00362,0.01425,-0.04433,0.00479,-0.01478,-0.05273,0.00557,2e-05
9838,B0086YV8BM,0.2062,-0.39393,0.08213,0.00176,-0.01816,0.02318,0.12552,-0.10199,0.0497,0.17257,0.25611,-0.16119,0.0058,0.19646,0.12866,-0.00115,-0.13113,0.01324,-0.03758,0.11251,0.06162,0.11755,-0.04663,0.0677,-0.07142,-0.00961,0.03486,-0.08195,-0.01869,0.13516,0.04456,-0.04002,-0.0089,-0.03417,0.06277,0.03558,0.06565,0.11638,-0.03957,0.03978,0.15609,-0.04325,-0.05337,0.07759,-0.00808,0.07365,-0.02572,-0.04361,-0.03826,-0.11015
9839,B00870XLDS,-0.34788,-0.31231,0.09068,-0.2256,0.06218,-0.00576,-0.17648,-0.18564,-0.07254,-0.12672,0.02172,-0.09061,-0.2537,0.01678,-0.06715,-0.06033,-0.04446,-0.02764,0.00501,-0.08792,0.13269,0.04797,0.01993,0.03061,-0.00425,-0.05737,0.12382,0.03692,0.13188,0.08345,0.11419,0.06281,-0.05978,-0.12604,-0.0203,0.09293,0.07297,-0.02132,-0.02121,0.04453,0.07482,0.06622,0.01956,-0.09756,0.04045,0.01324,-0.04257,0.04088,0.0336,0.01129
9840,B00871KLEE,-0.06332,-0.46955,0.01766,-0.12495,-0.00969,0.1829,0.00972,0.10494,0.08967,-0.1713,0.27589,0.02321,-0.06022,-0.07302,0.06579,0.0146,0.06578,-0.15142,0.08754,0.0185,0.02909,0.05175,0.08263,-0.03071,0.02802,0.08281,-0.08771,-0.06173,0.04437,0.01087,0.02201,-0.09443,-0.0377,-0.03054,0.03855,0.01474,-0.00586,0.02709,-0.01086,-0.06404,0.02911,-0.0118,-0.0026,-0.00416,-0.018,0.03684,0.0145,-0.02152,0.03448,-0.03384
9841,B00871KLRQ,-0.06503,-0.46879,0.01503,-0.13396,-0.00259,0.18792,0.00184,0.10181,0.09572,-0.17603,0.27479,0.02183,-0.06634,-0.07937,0.06133,0.01504,0.0672,-0.1507,0.09164,0.01881,0.03526,0.04975,0.08132,-0.02495,0.0271,0.07946,-0.09411,-0.05862,0.0379,0.01751,0.02227,-0.09137,-0.04333,-0.03136,0.03877,0.02494,-0.00491,0.02995,-0.01005,-0.06929,0.03477,-0.01035,-0.0097,0.0017,-0.01683,0.03179,0.01483,-0.01803,0.03267,-0.02843
9842,B00871KM98,-0.08724,-0.42263,0.15041,-0.21538,-0.02218,0.21196,-0.09428,-0.04299,0.14606,-0.02127,0.10834,0.05949,0.10354,-1e-05,0.12885,-0.04009,0.03767,-0.09879,0.07895,0.06591,0.03489,0.00195,0.04139,-0.02131,-0.07042,-0.05835,0.09277,0.00766,-0.02545,-0.06154,-0.03302,-0.07194,-0.00091,0.03744,-0.05185,0.00236,-0.02405,-0.02561,-0.01824,-0.13608,0.00084,0.0995,0.00329,-0.05103,0.0302,0.00454,0.07399,0.02208,-0.0269,-0.01488
9843,B00871KMCU,-0.07381,-0.41705,-0.05028,-0.16322,-0.05651,0.19381,-0.00366,0.12236,0.07048,-0.05639,0.28966,-0.00632,-0.02307,-0.07435,0.12023,-0.05466,-0.04463,-0.03018,0.06235,0.0045,-0.0197,0.04711,0.08958,-0.01688,0.01386,0.04897,-0.04113,-0.03238,-0.00276,-0.01018,0.05711,-0.06452,-0.06476,-0.03914,0.11936,0.00271,-0.01803,-0.01872,-0.02741,-0.00673,-0.01204,0.01045,0.0332,0.0049,-0.04786,-0.00106,-0.04568,-0.00399,-0.03686,-0.04352
9844,B00871KN2E,-0.18638,-0.48583,0.06252,-0.11534,0.00778,0.18201,-0.05887,0.06382,0.14554,-0.14727,0.23242,-0.00566,0.00998,-0.00491,-0.06756,0.00267,0.07508,-0.12704,0.14441,0.07012,0.05697,-0.04874,0.0653,0.01368,0.08068,-0.0761,-0.05245,-0.0654,-0.00467,-0.03331,0.01273,-0.05183,-0.01655,0.02278,0.03939,-0.02169,-0.05055,0.00734,0.0038,-0.01559,0.02516,-0.004,0.04692,0.02976,0.00122,-0.03057,0.00961,0.02585,-0.04008,-0.02613
9845,B00871KNBU,0.07035,-0.50619,0.06674,-0.03414,-0.07736,0.08587,-0.02017,0.06529,0.13874,0.02768,0.07245,-0.0079,0.02605,0.10706,0.13011,-0.009,0.07654,-0.06421,0.05247,0.07644,0.04862,0.04689,0.09648,-0.08501,0.02103,-0.05785,0.00624,0.00332,-0.00607,0.03144,-0.03449,-0.03918,-0.03168,-0.0533,0.09017,-0.02175,-0.06402,0.00503,-0.00782,-0.07728,-0.02089,0.06769,-0.01201,-0.03653,0.00714,0.01777,-0.00463,0.01988,-0.10216,-0.03516
9846,B00871KNHO,0.12856,-0.3973,0.18962,-0.09774,0.00563,0.07004,0.0789,-0.0082,0.2152,-0.02097,0.12616,0.0111,-0.0117,0.15206,0.12259,0.04345,-0.01109,0.03605,0.04464,0.09669,0.00556,0.01987,0.13284,-0.03576,-0.09371,-0.03884,-0.03699,-0.05714,-0.04524,-0.00639,-0.00517,0.1,0.05734,-0.00947,0.10451,0.04137,-0.06711,-0.04379,-0.04673,-0.06931,0.05182,0.02555,-0.07627,0.01869,-0.00196,-0.08795,-0.04117,0.02004,-0.01659,-0.01461
9847,B00871KNMY,-0.06747,-0.5294,0.08154,-0.16151,0.09015,0.18444,0.08816,0.06044,0.03795,0.02404,0.17872,0.01523,0.0217,0.09149,-0.01881,-0.07041,0.11587,-0.1213,0.0408,0.02131,0.0747,0.04762,0.03749,0.02971,0.01409,0.00742,-0.03495,-0.03365,-0.06523,0.00567,-0.00295,-0.06806,0.03004,0.00614,0.051,-0.01801,-0.02465,0.02633,0.0296,-0.04349,-0.0456,-0.06765,-0.01651,0.03807,-0.02111,-0.02343,-0.07586,0.04771,-0.01527,-0.02918
9848,B00871KNRY,-0.08207,-0.48688,0.12989,-0.11199,0.03969,0.21905,0.07322,0.06584,0.02764,-0.11862,0.25084,0.02907,0.01135,0.00394,0.05383,-0.02952,0.04842,-0.11465,0.04772,-0.01256,0.05642,0.08628,0.06044,0.00287,-0.02759,0.06451,-0.03725,0.00267,-0.00193,0.02829,-0.00223,-0.07359,-0.03162,-0.01178,0.0363,-0.00827,0.0368,0.00221,0.00072,-0.04423,-0.03155,-0.0687,-0.06137,-0.00692,-0.01237,0.01228,-0.09312,0.01659,0.02003,-0.05031
9849,B00871KNXI,-0.08935,-0.48689,0.12371,-0.10502,0.0439,0.20034,0.07644,0.06567,0.01764,-0.0895,0.2017,0.05552,-0.00114,-0.00572,0.00895,-0.0218,0.0631,-0.08635,0.02422,-0.01248,0.1025,0.09373,0.06741,-0.0032,-0.02831,0.07751,-0.03997,0.00653,-0.02949,0.03721,0.00073,-0.06794,-0.02805,-0.0272,0.04509,0.01267,0.0306,0.01772,0.02774,-0.06773,-0.03115,-0.0756,-0.05524,-0.00033,-0.01163,-0.00089,-0.08608,0.03362,0.02141,-0.02472
9850,B00871KO7S,-0.04642,-0.34608,0.08179,-0.28539,0.01423,0.26899,-0.10686,-0.01892,0.12012,-0.00796,0.20358,0.068,0.03698,-0.02035,0.05931,-0.07348,0.00457,0.06886,0.02372,0.12673,0.0943,-0.05411,0.03064,-0.04504,-0.03956,0.00752,0.05042,0.01279,-0.07458,0.00693,-0.04851,-0.03401,-0.04515,-0.12539,0.02973,0.05258,-0.08703,-0.08624,-0.00335,-0.09237,0.02918,0.08507,-0.05424,0.04458,-0.04565,-0.01212,0.04357,-0.00549,0.03638,0.02835
9851,B00871KOQO,-0.06448,-0.46782,0.01562,-0.12737,-0.00432,0.18285,0.01004,0.10626,0.09274,-0.17103,0.27332,0.0216,-0.06603,-0.07484,0.06335,0.01624,0.06706,-0.15056,0.08801,0.0158,0.03164,0.05118,0.08022,-0.0329,0.02818,0.08357,-0.0851,-0.06194,0.04475,0.0145,0.02222,-0.09393,-0.03822,-0.0315,0.03617,0.02042,-0.00483,0.0271,-0.00878,-0.06489,0.02934,-0.01003,-0.00562,-0.00059,-0.01893,0.03513,0.01649,-0.02027,0.03366,-0.03249
9852,B00876T3W0,-0.62542,-0.42344,0.11471,-0.15846,0.02966,0.20551,-0.03526,0.17998,-0.15582,-0.01403,-0.07515,-0.01845,0.01844,-0.14832,0.19021,-0.16088,0.0005,-0.1138,0.06594,-0.11788,-0.03606,0.16293,-0.1683,-0.00627,0.07913,0.0276,-0.11948,-0.12621,0.00745,0.02938,0.01364,0.01999,-0.09268,-0.01839,0.00414,-0.06738,0.07892,-0.01712,-0.05198,-0.07387,-0.06817,-0.03351,-0.08171,-0.02187,-0.00279,0.00948,0.01822,0.05349,0.02217,-0.00153
9853,B0087HZ15W,-0.05982,-0.2847,-0.18932,-0.10587,-0.05593,0.04197,0.34709,-0.10781,-0.03782,-0.02411,-0.08702,-0.07565,0.1052,0.09964,-0.0303,-0.07751,-0.08292,0.02335,0.02245,0.10677,-0.06376,-0.09144,-0.01431,-0.01142,0.00412,0.02974,-0.01018,0.01719,-0.00058,0.019,-0.05155,0.04222,0.05887,0.0093,0.03599,-0.03813,-0.01827,-0.05911,-0.01491,-0.00391,-0.02582,-0.02102,0.05093,-0.04009,0.03321,0.05834,-0.00046,-0.02256,-0.02289,0.00316
9854,B0087I6790,0.22943,-0.12523,-0.02034,-0.11313,-0.15731,-0.22802,-0.0127,0.01331,-0.00156,-0.07188,-0.04064,0.0805,0.01747,-0.01224,0.00294,0.07984,-0.05075,-0.00799,-0.02775,0.06748,-0.02417,0.01686,-0.08716,0.06537,0.00077,0.0602,0.04826,0.01291,0.04164,-0.00489,-0.01308,-0.06315,-0.04967,-0.05112,-0.04652,-0.03685,0.01283,-0.02307,0.0981,0.02906,0.01993,0.00253,-0.02656,0.01152,-0.03137,-0.05941,0.02721,-0.0431,0.05434,0.03913
9855,B0087J0EQG,-0.1541,-0.23709,-0.30246,0.11957,0.12087,0.03211,-0.00936,0.29008,-0.05682,-0.09415,0.07062,0.00458,-0.07321,-0.12468,-0.02132,-0.02291,0.05528,-0.03252,-0.04534,-0.00933,-0.06428,-0.03513,0.03601,0.05018,0.0195,-0.0392,0.07985,0.02014,0.03149,-0.00045,-0.03836,-0.01898,0.00219,-0.02142,0.00155,0.02293,0.0332,0.01112,0.00599,-0.04965,0.05671,0.04741,-0.03957,0.05323,0.00055,0.06311,-0.04844,-0.00324,0.02156,0.01608
9856,B0087O4XKE,-0.53266,-0.41821,0.00356,-0.12638,0.03158,0.16232,-0.02466,0.17734,-0.13239,0.05507,-0.02243,0.02231,-0.00547,-0.0157,0.19424,-0.11978,0.05361,-0.21698,0.13123,-0.15558,0.00101,0.02633,-0.15896,0.00642,0.09378,-0.09796,-0.12614,-0.21404,-0.11676,-0.03689,-0.04857,0.07108,-0.03526,0.16926,-0.02139,-0.01507,0.02461,0.04186,0.05007,0.00501,-0.03041,-0.03748,0.06436,0.07092,0.03967,0.00945,-0.02095,0.02659,-0.09557,0.01453
9857,B0087P9PB0,-0.30702,-0.20368,-0.13981,0.0678,-0.04825,0.06732,-0.07994,0.1341,-0.05732,-0.0179,0.16018,0.05092,0.08933,-0.11961,-0.12863,0.01132,0.0811,0.03698,0.03958,-0.00141,0.01001,-0.02734,-0.04289,0.02572,-0.07738,-0.08546,0.02489,-0.04409,-0.08691,-0.00675,-0.01038,0.08731,0.01108,0.03229,0.05434,-0.03134,0.06869,-0.01249,0.02269,0.0638,-0.05369,-0.07401,-0.0286,0.01579,0.02962,-0.00262,-0.0473,0.00874,-0.0185,-0.06237
9858,B0087PWNDC,-0.39658,0.36542,0.09939,0.09278,-0.05382,-0.21786,-0.16054,0.01455,0.15514,0.03661,0.13648,-0.05602,-0.02584,0.06267,0.01198,0.07247,-0.00857,-0.11731,-0.01289,0.0807,-0.00478,-0.014,0.00613,0.02797,0.03025,0.05663,0.04851,-0.01013,0.03093,0.03461,-0.06094,0.00588,0.07945,0.00767,0.04417,-0.09559,0.02736,-0.0567,0.03596,0.02162,-0.02103,-0.00332,0.02105,0.01637,0.01014,-0.00509,0.00914,0.02086,-0.0091,-0.02349
9859,B00880ABUI,-0.3058,-0.34149,0.01962,-0.32011,0.08241,-0.01813,-0.10351,-0.05989,-0.06643,-0.17059,-0.10281,-0.07033,-0.08299,0.03946,0.07193,-0.01811,0.10384,-0.06827,0.12341,-0.03092,-0.0232,0.09672,-0.07356,0.07551,-0.00779,-0.03629,0.06294,0.05733,0.0723,-0.10783,0.07504,-0.02101,0.09797,-0.05394,0.00836,0.02071,0.00609,0.05931,0.03269,-0.06658,-0.00269,-0.03501,-0.11293,0.01189,0.02502,0.04932,-0.03621,0.12036,-0.02278,0.00925
9860,B00881SGYK,0.08903,-0.11338,-0.17924,0.09703,-0.12955,0.02401,0.01859,0.21563,0.03081,0.10839,0.16832,0.05699,0.06939,0.06401,0.0416,-0.00093,-0.02167,0.0749,0.00688,-0.00346,0.03206,0.07468,0.11413,-0.13701,0.04283,0.11844,-0.00718,-0.06053,-0.01456,-0.0092,-0.02148,0.01236,0.01971,-0.04242,0.01312,0.01687,-0.02515,0.00242,-0.03533,-0.05924,0.08189,0.01731,-0.01353,-0.08948,0.05207,0.04044,-0.03555,0.02735,0.04304,-0.00655
9861,B00882ZPTS,-0.0825,-0.10119,-0.50806,0.08088,0.11062,-0.00625,-0.19173,0.06769,0.0841,0.05206,0.10252,-0.05394,-0.0261,-0.21332,-0.11694,-0.10302,0.01145,0.03707,0.00275,0.05165,-0.08884,0.00346,0.00773,0.11825,-0.00635,-0.05694,0.04253,-0.00574,0.01109,-0.02602,-0.00429,0.08041,-0.03721,0.02674,0.03207,0.00909,-0.01722,-0.00324,-0.00251,0.00478,-0.00856,0.04758,0.08181,-0.01785,0.02677,-0.02813,-0.01567,-0.00587,-0.0553,-0.00996
9862,B00884GXE2,-0.14174,-0.21323,-0.25792,0.14273,0.12891,0.01278,-0.07972,0.23813,-0.03308,-0.01167,0.03645,0.01929,-0.00608,-0.1493,-0.12135,-0.04413,0.01188,0.02225,0.0077,0.02014,0.02301,-0.04084,-0.00792,0.11052,0.08916,0.06801,0.12565,0.02766,0.04074,0.00701,0.03923,0.03361,0.07549,-0.0505,-0.05362,-0.07495,-0.05048,0.03029,-0.0,-0.02894,0.0129,0.02746,0.02402,-0.00528,-0.01601,0.029,0.07016,-0.02839,-0.05807,-0.03469
9863,B00889VG6W,0.17115,-0.45714,0.09888,-0.19942,0.14034,0.03736,-0.13264,-0.13009,0.0428,-0.07253,0.13209,-0.14673,-0.23532,0.0071,-0.12236,-0.00119,0.06449,-0.13263,0.1037,0.08912,0.08594,0.05152,-0.00789,0.02256,-0.08477,-0.07901,-0.02,0.00137,-0.0231,-0.0215,0.01212,0.04957,-0.03029,-0.05602,0.07232,-0.01038,0.0142,-0.03956,-0.04673,-0.01829,0.01948,0.07104,-0.00261,-0.0345,0.00884,0.05147,-0.03321,0.01758,-0.0756,-0.05385
9864,B00889WQIO,0.14644,-0.45792,0.14625,-0.1239,0.08366,-0.00301,-0.1133,-0.13702,0.01653,-0.06853,0.1194,-0.09047,-0.23761,0.02737,-0.0917,0.00955,0.07646,-0.13099,0.05356,0.04754,0.09087,0.04034,-0.02959,0.06157,-0.08002,-0.07533,0.00045,0.01177,-0.03281,-0.0126,-0.02007,0.02962,-0.06294,-0.06394,0.09075,-0.02055,0.01582,-0.01958,-0.04321,-0.0281,0.0374,0.04956,0.01505,-0.03014,0.02328,0.05839,-0.04464,0.00067,-0.08815,-0.03977
9865,B0088D9R5K,-0.18899,-0.20123,0.10933,-0.31949,0.06388,0.07056,0.24209,0.04316,0.0718,0.02352,0.05489,-0.01026,-0.06266,0.05928,-0.04978,-0.07244,0.04788,0.17907,-0.07315,-0.08471,0.12169,0.10456,0.02072,0.01751,0.09721,-0.02092,0.09635,-0.08261,-0.09879,-0.00441,-0.05264,0.00201,0.1099,0.01511,-0.02828,0.02607,-0.04796,-0.08604,-0.01297,0.04538,0.03902,-0.06674,-0.07573,-0.09611,-0.1227,-0.04438,-0.09084,0.03723,-0.0018,0.0155
9866,B0088HN7TI,-0.32501,0.17626,0.28262,0.16306,-0.14466,0.2108,0.09331,-0.12192,0.0296,-0.03294,0.08718,-0.01497,0.00028,0.05201,-0.06497,0.13587,0.11806,0.0091,0.06434,0.01498,-0.02104,-0.04869,-0.01971,0.02967,-0.02938,0.00301,0.00337,0.00515,-0.00856,-0.04373,0.03582,0.02575,-0.03401,0.05616,-0.0295,-0.00743,0.00925,-0.01402,0.07537,-0.03449,-0.01386,-0.05859,0.01143,-0.00736,0.0652,-0.03543,0.05687,0.09979,0.03809,0.04466
9867,B0088JJ7YK,-0.05631,-0.34844,0.12439,-0.08884,0.02618,0.07758,-0.08675,-0.06415,0.29908,0.109,-0.13587,0.05568,0.03491,0.16244,0.14296,-0.03563,-0.00732,0.09132,0.03851,-0.02553,-0.05708,0.09939,0.01115,-0.00865,-0.01816,-0.14737,0.13142,-0.00748,0.00779,-0.01451,0.01125,0.12652,0.03562,-0.02612,-0.06759,0.0869,-0.03165,-0.00876,0.07021,-0.1039,0.07613,-0.03183,0.07728,0.11769,-0.01156,-0.02421,0.01506,0.01902,-0.07032,0.0232
9868,B0088K2W4Q,0.28465,-0.00924,0.17212,-0.10761,-0.10353,0.1593,0.01308,-0.001,-0.1426,0.08439,-0.03581,0.09729,-0.09102,-0.07369,0.1401,-0.02665,-0.03801,-0.01573,-0.07283,0.0076,0.03284,-0.03822,0.06462,0.11147,-0.05621,-0.05141,0.0204,-0.01814,-0.00403,0.03151,-0.00162,0.05433,0.13365,0.01351,0.0418,0.06573,0.01743,0.01936,-0.06008,-0.07745,-0.08058,-0.0349,0.04313,-0.01723,-0.08135,0.00708,-0.02142,-0.00713,0.01209,0.0162
9869,B0088NBAXC,0.12546,-0.13605,-0.09102,-0.04285,-0.12683,0.00684,0.09544,-0.03012,0.17962,0.09086,-0.14082,-0.05803,-0.06608,0.00089,0.30222,-0.04209,-0.02487,0.09867,-0.08551,0.0507,-0.06978,-0.06347,0.12234,-0.0745,0.0522,0.11196,-0.07286,-0.02959,-0.04066,0.03848,-0.0361,-0.01387,0.03784,-0.01834,0.01657,-0.00825,0.01156,-0.03154,0.03913,-0.06216,0.09093,0.00705,-0.01362,-0.06415,-0.0025,-0.0217,0.0093,-0.02465,-0.0131,0.01235
9870,B0088P2RVE,0.00951,0.08127,-0.15194,-0.12081,-0.06693,-0.04792,-0.13351,-0.08597,-0.06864,-0.05568,0.16049,0.04138,0.01463,0.12406,-0.05345,-0.11475,0.0007,0.14645,0.08048,0.03756,0.07571,0.00876,-0.04479,0.02221,-0.10696,0.07138,-0.05259,0.00901,-0.04333,-0.08465,-0.09301,-0.05096,0.0468,-0.0392,-0.06272,-0.00613,-0.00621,0.04419,-0.06696,0.02593,-0.03345,-0.00302,0.05979,0.02298,0.0303,-0.04432,-0.05139,0.01607,-0.00421,-0.02936
9871,B0088Y7VOI,0.35333,-0.05217,0.27312,0.10669,-0.17917,0.06141,-0.09205,0.07455,-0.0868,0.03297,-0.09014,-0.01896,-0.11776,-0.16191,-0.0453,0.14833,-0.04113,0.04835,-0.0785,0.01951,-0.06457,0.11529,0.10062,-0.0095,0.01035,0.02656,-0.06769,-0.00871,0.03735,-0.00944,0.05762,0.10118,-0.02164,-0.01868,0.0432,-0.02133,-0.01652,-0.0632,0.03483,0.0246,0.0034,0.07216,-0.01336,0.02377,0.04901,0.02319,0.04098,-0.01696,0.00261,-0.03801
9872,B00891Q48E,0.2021,-0.35897,0.18375,0.0541,-0.21079,-0.16708,-0.0242,-0.11657,-0.07605,-0.0479,0.04154,0.0169,-0.0631,0.17265,0.01428,-0.03007,0.03085,0.01518,-0.0327,0.00513,0.13761,0.03452,-0.05014,0.02303,-0.03273,-0.04775,-0.02931,-0.04878,-0.00685,-0.02049,-0.07256,-0.03113,-0.05664,-0.17485,0.02676,0.04033,0.00868,0.06579,0.04693,0.07598,0.0464,0.021,-0.04987,-0.07752,-0.0271,0.02701,-0.01764,0.06472,-0.09463,-0.03526
