item_id,asin,pc1,pc2,salesrank_category,salesrank,item_text_short
10833,B00AQGB7AU,0.33469,0.02781,Beauty,23841.0,"Pumpkin Peel Enzyme 2oz. Jar 30% Glycolic Acid, 30% TCA &amp; 10% Lactic Acid Pu"
10834,B00AQH09DK,-0.4844,-0.1026,Beauty,45198.0,"OPI: Lacquer M45 Stay the Night, 0.5 oz OPI OPI Mariah Carey Collection - Stay T"
10835,B00AQH9F8U,-0.29536,-0.12272,Beauty,59344.0,"OPI: Lacquer M48 The Impossible, 0.5 oz OPI M48 The Impossible - a Chart-smashin"
10836,B00AQHE87S,-0.29233,-0.11575,Beauty,53336.0,"OPI: Lacquer M47 Can't Let Go, 0.5 oz OPI M47 Can't let go - Chart-smashing shad"
10837,B00AQHKCGE,-0.27092,-0.20286,Beauty,19112.0,"OPI: Lacquer M44 Anti-Bleak, 0.5 oz OPI M44 Anti-Bleak - chart-smashing shade in"
10838,B00AQX87M4,0.28877,0.09057,Beauty,1113.0,"L'Oreal Paris RevitaLift Miracle Blur Cream, 1.18 Fluid Ounce L&#39;Oreal Paris "
10839,B00AQZUO28,0.00542,-0.1208,Beauty,1304.0,"The Wet Brush 2 Pack! Black &amp; Blue , Value Pack! The Wet Brush Eliminate tan"
10840,B00AR03HRG,0.28345,-0.17938,Beauty,210.0,"The Wet Brush Metallics Collection 2 Pack , Metallics Green &amp; Purple Value P"
10841,B00ARBCWYY,0.13331,-0.26385,Health & Personal Care,10435.0,12cm Length Black Needle Remover Pimple Extractor 2 Pieces Rosallini One end is 
10842,B00ARBW5KU,-0.2843,-0.38968,Beauty,1362.0,10 Pcs Black Plastic Single Prong DIY Hairstyle Alligator Hair Clip 3.1&quot; Lo
10843,B00ARCQHBC,-0.55821,0.33538,Beauty,67233.0,"Axe Shower Gel Deep Space, 16 Ounce AXE Beauty Body Washes Bath & Body Cleansers"
10844,B00AREI3BC,-0.01134,0.25255,Beauty,1471.0,"L'Oreal Paris EverStrong Thickening Shampoo, 8.5 Fluid Ounce L&#39;Oreal Paris G"
10845,B00AREI3S0,0.1181,0.27907,Beauty,1843.0,"L'Oreal Paris EverCurl Hydracharge Shampoo, 8.5 Fluid Ounce L&#39;Oreal Paris Qu"
10846,B00AREI4FC,0.127,0.29793,Beauty,3274.0,"L'Oreal Paris EverCurl Hydracharge Cleansing Conditioner, 8.3 Fluid Ounce L&#39;"
10847,B00AREI4U2,-0.14188,0.27095,Beauty,9420.0,"L'Oreal Paris EverStrong Hair Thickening Tonic, 5.1 Fluid Ounce L&#39;Oreal Pari"
10848,B00AREI6DC,-0.02411,0.22615,Beauty,3112.0,"L'Oreal Paris EverCurl Hydracharge Leave-In Cream, 6.0 Fluid Ounce L&#39;Oreal P"
10849,B00AREI6SM,-0.13766,0.18639,Beauty,5620.0,"L'Oreal Paris EverCurl Sculpt and Hold Cream Gel, 5.0 Fluid Ounce L&#39;Oreal Pa"
10850,B00ARQU8R2,-0.53328,-0.16933,Beauty,118806.0,Lasting Finish Matte Lipstick by Kate # 107 Rimmel Kate Moss by Rimmel London Ma
10851,B00ARTK9NW,-0.29717,0.31513,Beauty,49733.0,"Olay Fresh Effects S'wipe Out! Refreshing Make-Up Removal Cloths, 20-Count Olay "
10852,B00ARX8GGA,-0.60723,-0.40212,Health & Personal Care,21135.0,BUYINHOUSE Lovely Vintage Jewelry Crystal Peacock Hair Clips Hairpins C- for hai
10853,B00ARX8SF4,-0.64278,-0.36739,Beauty,19367.0,Lovely Vintage Jewelry Crystal Peacock Hair Clips - for hair clip Beauty Tools O
10854,B00ARX98R6,-0.5261,-0.42273,Health & Personal Care,5820.0,Lovely Vintage Jewelry Crystal Green Peacock Hair Clips - for hair clip Beauty T
10855,B00ARX9X6M,-0.63418,-0.37374,Health & Personal Care,11689.0,Lovely Vintage Jewelry Crystal Purple Peacock Hair Clips - for hair clip Beauty 
10856,B00AS5GHKO,-0.04889,-0.45306,Beauty,10148.0,PUEEN Nail Art Stamp Collection Set 15H - Most Popular Designs Set of 15 Nailart
10857,B00ATDTYNM,-0.64693,-0.24286,Beauty,26178.0,"Essie First Timer Nail Lacquer Essie Essie First Timer Nail Lacquer
 This item i"
10858,B00ATDTYS2,0.09829,-0.27423,Beauty,101888.0,Essie Nail Polish Collection Resort 2013 Mini Set Essie Essie 2013 Resort Collec
10859,B00ATDTYX2,-0.65889,-0.25847,Beauty,66465.0,"Essie Come Here! Nail Lacquer Essie Essie Come Here! Nail Lacquer
This item is n"
10860,B00ATDTZ0Y,-0.22382,-0.20547,Beauty,7877.0,"Essie In the Cab-ana Nail Lacquer Essie Easy to apply
    Long lasting wear
    "
10861,B00ATFJ8NQ,0.26063,0.11628,Beauty,376.0,WEN SIXTHIRTEEN by Chaz Dean Daily Cleansing Treatment Six Thirteen 16 oz WEN&re
10862,B00ATRYAFK,0.15489,0.26756,Beauty,3501.0,"Vivo Per Lei Facial Peeling, 1.7-fluid Ounce (Pack of 2) Vivo Per Lei Gentle fac"
10863,B00ATWDTIE,0.07989,-0.22816,Beauty,268.0,Teadrop Pro Beauty Makeup Blender Blending Foundation Smooth Sponge Epower Mall 
10864,B00ATY942M,2e-05,0.27015,Beauty,58040.0,"Biore Acne Clearing Scrub (1% Salicylic  Acid), 4.5 Ounce Biore Biore Acne Scrub"
10865,B00AU55L2M,0.28175,0.06312,Health & Personal Care,99873.0,Genuine German Nivea Creme Cream Made in Germany - 5.1 oz. / 150ml metal tin Niv
10866,B00AU82TP6,-0.15812,0.20196,Beauty,596.0,"Brazilian Blowout Daily Smoothing Serum, 8 Ounce Brazilian Blowout Brazilian Blo"
10867,B00AU8SXII,-0.1069,0.26576,Beauty,22788.0,"Olay Fresh Effects Shine, Shine Go Away! Shine Minimizing Cleanser, 5 oz Olay Ol"
10868,B00AU9DFIK,-0.21553,-0.01926,Beauty,16589.0,"BCBG Max Azria Bon Chic Eau de Parfum Spray for Women, 3.4 Ounce BCBGMAXAZRIA BC"
10869,B00AU9P2AO,0.07529,0.23062,Health & Personal Care,15879.0,Peter Thomas Roth - Retinol Fusion PM - 30ml/1oz Peter Thomas Roth Contains pure
10870,B00AUDXILU,0.04531,0.1577,Beauty,9281.0,Pantene Pro-V Ultimate 10 Bb Creme 5.1 Fl Oz Pantene Get 10 solutions in one ste
10871,B00AUFS12O,0.15905,-0.09724,Beauty,55251.0,"L'Oreal Paris Magic De-Crease Eyelid Primer, 0.19 Ounces L&#39;Oreal Paris L'Ore"
10872,B00AUFS3L8,-0.0331,-0.03536,Beauty,104046.0,"L'Oreal Paris Telescopic Shocking Extensions Mascara, Black, 0.29 Ounces L&#39;O"
10873,B00AUFS8I6,0.21137,-0.04921,Beauty,28212.0,"L'Oreal Paris True Match Super-Blendable Crayon Concealer, Fair/Light Neutral, 0"
10874,B00AUFSOU8,0.19436,-0.00952,Beauty,89861.0,"L'Oreal Paris Colour Caresse Wet Shine Lip Stain, Pink Resistance, 0.21 Ounces L"
10875,B00AUH172S,-0.5339,-0.41954,Beauty,98363.0,Lovely Vintage Jewelry Crystal Peacock Hair Clips - for hair clip Beauty Tools M
10876,B00AUV77TG,-0.628,-0.3699,Health & Personal Care,33407.0,Lovely Vintage Jewelry Crystal Butterfly Hairpins Hair stick- for hair clip Beau
10877,B00AUV9GH2,-0.65442,-0.30783,Beauty,30692.0,Lovely Vintage Jewelry Crystal Butterfly Hairpins Hair stick - for hair Beauty T
10878,B00AUVJ8W0,-0.15464,-0.45355,Beauty,20429.0,Lovely Jewelry Crystal butterfly Hair Clips - for hair clip Beauty Tools Oyang C
10879,B00AUVPOLO,-0.66087,-0.34414,Health & Personal Care,9928.0,Beautiful Jewelry Flowers Hair Clips - for hair clip Beauty Tools Oyang Color: B
10880,B00AV1IJME,-0.00638,-0.04166,Beauty,127053.0,"Maybelline New York Color Whisper by ColorSensational Lipcolor, Pin Up Peach, 0."
10881,B00AVP37G8,-0.03433,-0.27325,Health & Personal Care,1905.0,Kleancolor Nail Polish - Awesome Metallic Full Size Lacquer Lot of 12-pc Set Kle
10882,B00AVQ0JI6,-0.20979,-0.20328,Health & Personal Care,61117.0,Utopia 4&frac12; inch Ice Tempered Stainless Steel Styling Shears / Scissors Mad
10883,B00AVUDDC6,0.32865,0.03287,Beauty,225024.0,Tarte BB Tinted Treatment 12-Hour Primer Broad Spectrum SPF 30 Sunscreen What it
10884,B00AVUDDJO,-0.32331,0.04883,Beauty,77448.0,Tarte BB Tinted Treatment 12-Hour Primer Broad Spectrum SPF 30 Sunscreen Light 1
10885,B00AVUDDRQ,-0.32344,0.04289,Beauty,63691.0,Tarte BB Tinted Treatment 12-Hour Primer Broad Spectrum SPF 30 Sunscreen Medium 
10886,B00AVUDTW0,0.05931,-0.06798,Beauty,26017.0,"Too Faced Sweethearts Perfect Flush Blush, 0.19 Ounce Too Faced Why we love it: "
10887,B00AVUE1S6,-0.01741,-0.10605,Beauty,8258.0,"Too Faced Boudoir Eyes Soft and Sexy Eye Shadow Collection, 0.39 Ounce Too Faced"
10888,B00AVWJQWK,0.20981,0.15767,Beauty,1902.0,"Suave Professionals Moroccan Infusion Shine Shampoo, 12.6 Ounce Suave The new Mo"
10889,B00AVWJROM,-0.57865,0.38711,Beauty,53492.0,"Dove Color Care Shampoo, 25.4 ounce Dove Shampoos Beauty Hair Care"
10890,B00AVWJUA8,0.20453,0.1274,Beauty,76289.0,"Suave Professionals Moroccan Infusion Shine Conditioner, 12.6 Ounce Suave The ne"
10891,B00AWCNF9O,-0.08906,-0.13461,Beauty,4046.0,The Wet Comb Detangling Hair Comb - Metallics Collection (Colors May Vary) J &am
10892,B00AWD5B9K,-0.28384,-0.03804,Beauty,12897.0,"Rapidlash Eyelash Enhancing Serum with Hexatein 1 Complex, 3 Ml / 0.1 Oz. RapidL"
10893,B00AWDVQAS,0.19192,-0.24879,Beauty,22712.0,"81232 Glitz'n Pieces China Glaze China Glaze Nail Lacquer Glitter, Shimmer, & Me"
10894,B00AWLB9EI,-0.63506,0.39892,Beauty,72554.0,"Motions Straight Finish Cleanser, 8 Ounce Motions Shampoos Beauty Hair Care"
10895,B00AWLB9G6,-0.5949,0.51214,Beauty,32363.0,"Dove Color Care Leave On Conditioner, 4 Ounce Dove Beauty Hair Care Conditioners"
10896,B00AWLB9I4,-0.60707,0.52253,Beauty,74924.0,"Dove Color Care Daily Treatment Conditioner, 8 Ounce Dove Beauty Hair Care Condi"
10897,B00AWLBACE,-0.52658,0.20902,Beauty,67105.0,"Motions Straight Finish Sealer, 3.3 Ounce Motions Hair & Scalp Treatments Beauty"
10898,B00AWLBAE2,-0.60251,0.35448,Beauty,84840.0,"Motions Straight Finish Leave in Conditioner, 8 Ounce Motions Beauty Hair Care C"
10899,B00AWR9CUU,0.2869,-0.00383,Beauty,20637.0,"Got2b Oil Licious Golden Shimmer Conditioner, 13.5 Fluid Ounce Got2b Craving a g"
10900,B00AWXC2XS,-0.44981,-0.06795,Beauty,11372.0,It Cosmetics Heavenly Luxe Buffing Airbrush Foundation Brush It Cosmetics it cos
10901,B00AXDCVB0,0.26843,-0.10014,Beauty,2051.0,Luxurious 24k Gold Bio-collagen Facial Mask (5pcs) By Pro Natural Inc. SGS Ingre
10902,B00AXF3LN0,-0.28696,-0.07168,Beauty,12032.0,"&quot;Pro-nu&quot; Anti-aging 24k Gold Collagen Eye Mask, (10)patches Vista Life"
10903,B00AXL7YH8,-0.04961,0.10532,Beauty,24223.0,"John Frieda Luxurious Volume Fine to Full Blow Out Spray, 4 Fluid Ounce John Fri"
10904,B00AXRBAEA,0.33719,0.16077,Beauty,17220.0,"L'Oreal Paris Age Perfect BB Cream Instant Radiance, 2.5 Fluid Ounce L&#39;Oreal"
10905,B00AXRD8BS,0.3288,0.13162,Beauty,52297.0,Physicians Formula Super BB All-in-1 Beauty Balm Cream Light Medium -- 1.2 fl oz
10906,B00AXSCX5O,0.05626,-0.45105,Beauty,972.0,Vktech Width 25cm Lady Sexy Stylish Long Curl Wavy Clip-on Hair Extension Light 
10907,B00AXSQCGK,0.01542,-0.39081,Beauty,2504.0,MelodySusie 2013 Upgraded 12W Violetili LED Light Lamp Gel Nail Dryer for Curing
10908,B00AXZ027S,0.28316,-0.03815,Beauty,17475.0,"Eye Cream for Wrinkles, Dark Circles &amp; Puffiness with Natural Ingredients, H"
10909,B00AY49DR8,0.1045,0.1053,Beauty,8563.0,"Vitamin C Prep &amp; Tone-- Skin Toner and Prep for Chemical Peels, Moisturizers"
10910,B00AY90J1C,0.30241,-0.15944,Beauty,43613.0,InfinitiPro by Conair Full Size Salon Performance / AC Motor Dryer Conair The In
10911,B00AYARK2C,0.29672,0.073,Beauty,57067.0,Anti-aging Eye Cream - Perfective Ceuticals Anti-imperfection Eye Therapy Cream 
10912,B00AYCOLMC,0.11562,-0.11872,Beauty,41668.0,"Too Faced The Secret to No Makeup Makeup Fresh and Flawless Face Palette, 0.65 O"
10913,B00AYEPE6C,0.29481,0.05494,Beauty,5718.0,"It's A 10 Miracle Five Minute Hair Repair Conditioner for Blondes, 5 Ounce Its a"
10914,B00AYLYDIK,0.06973,0.01761,Beauty,4168.0,"The Balm Put A Lid On It Eye Makeup Primer, .4 Ounce theBalm Let your eyes do th"
10915,B00AYLYETS,0.16741,-0.20714,Beauty,9736.0,theBalm - Meet Matt(e) Nude Eyeshadow Palette theBalm The Balm women's meet matt
10916,B00AYOHWQW,0.32121,0.21278,Beauty,7675.0,"L'Oreal Paris RevitaLift Triple Power SPF 30 Day Lotion, 1.7 Fluid Ounce L&#39;O"
10917,B00AYSXBPO,-0.0158,0.28368,Beauty,2046.0,"Nivea 3-in-1 Pure Impact Body Wash for Men, 16.9 Ounce (Pack of 3) Nivea Men Niv"
10918,B00AYWN8OY,0.31847,0.21067,Beauty,16876.0,"L'Oreal Paris Ideal Moisture Even Skin Tone Day/Night Cream, All Skin Types, 1.7"
10919,B00AYZLWBM,0.12531,0.16666,Health & Personal Care,55589.0,"it Cosmetics Hello LightTM Anti-Aging Cr&egrave;me Radiance Illuminator,0.23 Oz "
10920,B00AYZOFS4,0.32822,0.18133,Health & Personal Care,24639.0,IT Cosmetics Bye Bye Redness Neutralizing Correcting Cream 0.37 fl oz. It Cosmet
10921,B00AZ0FJB0,-0.18644,-0.58564,Health & Personal Care,31415.0,Punk Style Nail Art Metal Studs--300PCS manicure Mixed Shapes Nail Art Tip Decor
10922,B00AZ1TZ3W,0.21335,0.04476,Beauty,6099.0,Derm Exclusive Anti-Aging Introductory Collection - 30 day supply Introduce your
10923,B00AZ73YSS,-0.60517,-0.40347,Health & Personal Care,48116.0,Lovely Vintage Jewelry Crystal Butterfly bowknot Hairpins Hair stick - for hair 
10924,B00AZBSBUU,-0.26483,-0.42318,Beauty,18398.0,"Nail Art 270 Pieces Gold &amp; Silver 4mm Square Metal Studs for Nails, Cellphon"
10925,B00AZBSPQA,-0.3327,-0.41932,Beauty,2681.0,"Nail Art 300 Pieces Gold &amp; Silver 3mm Square Metal Studs for Nails, Cellphon"
10926,B00AZBTUNC,-0.29695,-0.44565,Beauty,26789.0,"Nail Art 300 Pieces Gold &amp; Silver 3mm Round Metal Studs for Nails, Cellphone"
10927,B00AZBUAP4,-0.29389,-0.4482,Beauty,19962.0,"Nail Art 300 Pieces Gold &amp; Silver 2mm Round Metal Studs for Nails, Cellphone"
10928,B00AZBVKAS,-0.28828,-0.42088,Beauty,2546.0,"Nail Art 250 Pieces Gold &amp; Silver 5mm Star Metal Studs for Nails, Cellphones"
10929,B00AZBWA5W,-0.23044,-0.42252,Beauty,37859.0,"Nail Art 250 Pieces Gold &amp; Silver 4mm TRIANGLE Metal Studs for Nails, Cellph"
10930,B00AZBWPSO,-0.34159,-0.43464,Beauty,8320.0,"Nail Art 250 Pieces Gold &amp; Silver 5mm HEART Metal Studs for Nails, Cellphone"
10931,B00AZBXBGE,-0.28356,-0.43805,Beauty,13106.0,"Nail Art 250 Pieces Gold &amp; Silver 4mm RECTANGLE Metal Studs for Nails, Cellp"
10932,B00AZF9196,0.05001,-0.45174,Beauty,20835.0,AllBeauty 30 Mixed Colors Powder Pigment Glitter Mineral Spangle Eyeshadow Makeu
10933,B00AZG2H78,-0.26749,-0.3049,Beauty,30641.0,SODIAL(R) Silver Salon Barber Soft Hair Dryer Bonnet Hood Attachment Epower Mall
10934,B00AZH24E8,0.30346,0.00274,Health & Personal Care,114064.0,Physicians Formula Sexy Booster Physicians Formula Pheromone boosting blend & se
10935,B00AZIZHU0,-0.04638,0.32763,Beauty,2832.0,"L'Oreal Paris EverStrong Thickening Conditioner, 8.5 Fluid Ounce L&#39;Oreal Par"
10936,B00AZIZJIA,0.09853,0.27344,Beauty,2030.0,"L'Oreal Paris EverCurl Hydracharge Conditioner, 8.5 Fluid Ounce L&#39;Oreal Pari"
10937,B00AZIZSOU,-0.41307,0.28876,Beauty,12768.0,Pantene Pro-V Repair &amp; Protect Shampoo 12.6 Fl Oz (packaging may vary) Pante
10938,B00AZIZUD4,-0.32862,0.22413,Beauty,73007.0,Pantene Pro-V Repair &amp; Protect Conditioner 12.6 Fl Oz (packaging may vary) P
10939,B00AZJ009M,0.30929,0.09208,Beauty,37269.0,Herbal Essences Shine Collection Shampoo 13.5 Fl Oz Herbal Essences Go Back to t
10940,B00AZOTTPS,-0.31177,-0.43442,Beauty,1048.0,"Nail Art 3d 50 Mix PRINT BOW /RHINESTONE for Nails, Cellphones 3d nail art ***Na"
10941,B00AZRGH64,-0.31798,-0.11697,Beauty,1397.0,Ben Nye Banana Powder - 3oz - BV Ben Nye Highlight and contour your face with th
10942,B00AZSNW3E,-0.42357,-0.10516,Home &amp; Kitchen,5334.0,simplehuman Sensor Mirror - Sensor-Activated Lighted Makeup Mirror simplehuman M
10943,B00AZY5PT2,0.12742,-0.26796,Beauty,22461.0,"Sleek MakeUp Face Form (375 Dark) Sleek LIGHT Contouring powder, highlighting po"
10944,B00AZYF90C,-0.57509,0.37436,Beauty,50586.0,Pantene Pro-V Overnight Miracle Repair Serum 4.9 Fl Oz Pantene Beauty Styling Pr
10945,B00B0GOSNI,-0.11693,0.04189,Beauty,15379.0,"Maybelline New York Color Sensational Vivids Lipcolor, Brazen Berry, 0.15 Ounce "
10946,B00B0JPSRK,-0.2226,-0.39443,"Arts, Crafts & Sewing",728.0,"20pc Assorted Mini Size Bows, Panda, Cake, Chocolate, Monsters, Sundae, Cupcake,"
10947,B00B0JW968,-0.08967,-0.44694,Beauty,20014.0,3 Crystal Acrylic Powder For Nail Art White/Pink/Clear Epower Mall 3 different c
10948,B00B0LKBPW,0.24224,-0.3687,Beauty,37822.0,"Clown Puke Nail Polish - 0.5 Oz Full Sized Bottle The circus, full of fun, color"
10949,B00B0MIVKS,0.05506,0.18861,Beauty,11133.0,"Crack Styling Leave-In Treatment with UV and Thermal Protection, 1.25 Ounce Prol"
10950,B00B0QJC6Q,0.24328,0.18527,Beauty,4083.0,"Garnier Skin Renew Miracle Skin Perfector Bb Cream, Combination To Oily Skin, Li"
10951,B00B0UFWXO,-0.05978,-0.2428,Health & Personal Care,31215.0,"Zoya Nail Polish Blu Zoya Full-coverage, soft and delicate pale baby blue with a"
10952,B00B0ZQWH4,-0.21014,-0.26451,Beauty,36208.0,Color Club 2013 Holographic Halo Hues Nail Polish Lacquer 6 Color Collection Col
10953,B00B118D6A,-0.36704,0.37793,Health & Personal Care,10035.0,"Oxy Maximum Action Advanced Face Wash, 5 Ounce Oxy Treats and helps prevent acne"
10954,B00B187C9M,0.27971,-0.12755,Beauty,64685.0,"Handcrafted Neem Wood Comb - Anti Dandruff, Non-Static and Eco-friendly- Great f"
10955,B00B18C2RE,0.3095,0.09365,Beauty,53204.0,Herbal Essences Smooth Collection Shampoo 13.5 Fl Oz Herbal Essences Go back to 
10956,B00B18C3NW,0.34088,0.14421,Beauty,54989.0,Herbal Essences Smooth Collection Conditioner 13.5 Fl Oz Herbal Essences Go Back
10957,B00B1DRA94,0.24648,-0.05197,Beauty,1595.0,"L'Oreal Paris The Super Slim Eyeliner by Infallible, Black, 0.034 Ounces L&#39;O"
10958,B00B1DSBSI,0.10595,0.17986,Beauty,42190.0,Pantene Pro-V Truly Natural Hair Clarifying Shampoo 12.6 Fl Oz Pantene Pantene&#
10959,B00B1IV2A2,0.30122,-0.10653,Beauty,12140.0,Skin2Spirit Caffeine Eye Whip 1oz NEW! Before and after picture from a real cust
10960,B00B1KM1XM,-0.10921,0.12432,Beauty,19374.0,Softsheen Carson Optimum Amla Legend Relaxer Kit SoftSheen Carson An easy no-mix
10961,B00B1M0XCG,-0.0863,-0.05431,Beauty,749.0,My Konjac Sponge All Natural Fiber Bamboo Charcoal Facial Sponge Enjoy your bath
10962,B00B1MQUNC,0.2253,-0.45011,Beauty,6142.0,20 inch JET BLACK (Col 1). Full Head Clip in Human Hair Extensions. High quality
10963,B00B1N6TSC,-0.27085,-0.35608,Beauty,2513.0,400X Lint Free Nail Art Wipes Acrylic Gel Tips Remover Epower Mall 400pcs in one
10964,B00B1O8AYC,0.21958,0.14247,Beauty,45242.0,Pantene Pro-V Truly Natural Hair Co-Wash Conditioner 22.8 Fl Oz Pantene Pantene&
10965,B00B1OOZU0,-0.23414,-0.3079,Health & Personal Care,99023.0,Better Dealz 20&quot; 135g Long Curly Clip-on Hair Extension Wigs Chestnut Brown
10966,B00B1T1KGC,-0.64861,-0.43993,Health & Personal Care,166150.0,Color Club Halo Hues 12 Pieces Collection New. Zupishi Makeup Nails Beauty Nail 
10967,B00B1U577Y,-0.07699,-0.05449,Beauty,23906.0,My Konjac Sponge All Natural Fiber Volcanic Scoria Facial Sponge Enjoy your bath
10968,B00B1UAC10,-0.11792,-0.06648,Beauty,7864.0,My Konjac Sponge All Natural Fiber Wave Body Sponge My Konjac Sponge Enjoy your 
10969,B00B1ZI2HQ,-0.21999,-0.46151,Beauty,45060.0,Wax Rhinestone Picker Pencil---by Pixiheart Pixiheart GORGEOUS AND PERFECT BLING
10970,B00B1ZPFT4,-0.60704,-0.20696,Health & Personal Care,60747.0,NYX Cosmetics The Smokey Eyeshadow Palette NYX Buy NYX Cosmetics Eye Shadows - N
10971,B00B1ZRTP2,-0.61116,-0.18258,Health & Personal Care,6917.0,NYX Cosmetics The Natural Eyeshadow Palette NYX Buy NYX Cosmetics Eye Shadows - 
10972,B00B215GZK,0.00615,0.27282,Beauty,3890.0,"Clarins Double Serum Complete Age Control Concentrate for Unisex, 1 Ounce Clarin"
10973,B00B22BC3O,-0.31526,0.41817,Health & Personal Care,52970.0,Olay 2-In-1 Essential Oils Ribbons Sunflower Oil + Refreshing Nectarine Moisturi
10974,B00B22BCGQ,-0.55841,0.43698,Health & Personal Care,74429.0,Olay Daily Exfoliating Body Wash 23.6 Oz Olay Beauty Cleansers Skin Care Face
10975,B00B22BCJS,-0.44621,0.58141,Health & Personal Care,369.0,Olay Ultra Moisture Moisturizing Body Wash With Shea Butter 13.5 Oz Olay Moistur
10976,B00B22BCK2,-0.39772,0.49679,Health & Personal Care,1931.0,Olay Age Defying Moisturizing Body Wash With Vitamin E 13.5 Oz Olay Beauty Body 
10977,B00B2B2VGW,0.11584,0.1066,Beauty,1346.0,Phytoworx Organic Hair Loss Shampoo | With Plant Stem Cells for Hair Recovery an
10978,B00B2CEHAO,-0.56133,-0.2939,Beauty,831.0,KLEANCOLOR Nail Lacquer - Chunky Holo Black 236 Kleancolor Chunky Holo Black Mak
10979,B00B2FXLSA,-0.11993,0.39872,Beauty,6910.0,"Neutrogena Pore Refining Daily Cleanser, 6.7 Ounce Neutrogena Visibly Reduces th"
10980,B00B2G03K8,0.3558,0.21461,Beauty,10174.0,"Neutrogena Naturals Acne Spot Treatment, 0.75 Ounce Neutrogena Clinically proven"
10981,B00B2JUSSW,0.37167,0.01928,Health & Personal Care,1057.0,"Seventh Generation Pantiliners, 50 Count Seventh Generation Get the confidence y"
10982,B00B2WU9HO,-0.0784,0.20299,Beauty,42358.0,Avon Anew Clinical Absolute Even Multi-tone Skin Corrector Avon Anew Anew Clinic
10983,B00B33Y2JI,-0.37544,0.38249,Beauty,13811.0,"Pond's Luminous Moisture Day SPF 15 Lotion, 1.7 Ounce Pond&#39;s Creams & Moistu"
10984,B00B3622MY,-0.27945,0.22227,Health & Personal Care,29886.0,Carol's Daughter Monoi Oil 1.7 oz Carol&#39;s Daughter Monoi Oil Repairing Sacre
10985,B00B3MGWTM,0.25393,0.09256,Beauty,69907.0,Pantene Pro-V Expert Collection Advanced Keratin Repair Hair Products Starter 1 
10986,B00B3MJXSE,0.26675,0.06356,Beauty,16292.0,Pantene Pro-V Expert Collection Agedefy Hair Products Starter 1 Kit Pantene The 
10987,B00B3TNLJE,-0.19971,-0.20959,Beauty,64850.0,"China Glaze Nail Lacquer, Keep Calm, Paint On, 0.5 Fluid Ounce China Glaze Expre"
10988,B00B3TXURC,-0.18709,-0.22203,Beauty,33800.0,"China Glaze Nail Lacquer, Mimosa's Before Mani's, 0.5 Fluid Ounce China Glaze Ex"
10989,B00B3XZ76A,0.26547,-0.32557,Beauty,123813.0,Winstonia Pro Beauty Flawless Makeup Blender Sponge Foundation Applicator - Late
10990,B00B4C35IW,-0.60954,0.34496,,,Beauty Cleansers Skin Care Face
10991,B00B4CYVBC,-0.66734,-0.34076,Beauty,14546.0,Fashion Vintage Jewelry Crystal Peacock Hair Clip E-for hair clips Beauty Tools 
10992,B00B4IGQRI,0.01598,0.0652,Beauty,85186.0,"Growth Treatment with Green Tea - Results in 5 Days, 15ml Nutra Nail Grow longer"
10993,B00B4LKGIK,0.22074,0.18488,Beauty,4342.0,"MDSolarSciences Mineral Cr&egrave;me Broad Spectrum SPF 50, 1.7 oz. MDSolarScien"
10994,B00B4LKHCK,0.28082,0.07655,Health & Personal Care,10981.0,MDSolarSciences Mineral Tinted Creme SPF 30 1.7 oz. MDSolarSciences MDSolarScien
10995,B00B4YVU4G,-0.50606,-0.06374,Health & Personal Care,1431.0,NYX Cosmetics Long Lasting Makeup Setting Spray Matte Finish NYX Buy NYX Cosmeti
10996,B00B4YY1GU,-0.5007,-0.04461,Health & Personal Care,12723.0,NYX Cosmetics Long Lasting Makeup Setting Spray Dewey NYX Buy NYX Cosmetics Make
10997,B00B53KQDW,0.15596,-0.41978,Beauty,52041.0,Bundle Monster Nail Art Stamping Plates Zippered Cosmetic Synthetic Leather Stor
10998,B00B57TCA6,-0.27534,-0.4543,Beauty,8375.0,"Nail Art 600 Pieces Mix 3mm SQUARE Metal Studs for Nails, Cellphones 3d nail art"
