item_id,item_text,rank,neighbor_item_id,cosine_similarity,neighbor_text
8654,"Clarisonic Skin Care Mia 2 Sonic Skin Cleansing System, Pink Clarisonic&#x2019;s patented micro-mass",1,11036,0.95975,"Clarisonic Mia 2 Sonic Skin Cleansing System, Lavender Clarisonic's patented micro-massage motion wo"
8654,"Clarisonic Skin Care Mia 2 Sonic Skin Cleansing System, Pink Clarisonic&#x2019;s patented micro-mass",2,8653,0.95382,Clarisonic Mia 2 Sonic Cleansing System - White clarisonic&#x2019;s patented micro-massage motion wo
8654,"Clarisonic Skin Care Mia 2 Sonic Skin Cleansing System, Pink Clarisonic&#x2019;s patented micro-mass",3,3206,0.92546,"Clarisonic Pro 3-Power Skin Care System, White Clarisonic PRO helps keep your skin looking young, vi"
8654,"Clarisonic Skin Care Mia 2 Sonic Skin Cleansing System, Pink Clarisonic&#x2019;s patented micro-mass",4,2298,0.89572,"Clarisonic Replacement Brush Head (Delicate) Designed for delicate skin. With daily use, the Clariso"
8654,"Clarisonic Skin Care Mia 2 Sonic Skin Cleansing System, Pink Clarisonic&#x2019;s patented micro-mass",5,8753,0.89572,clarisonic Skin Care Mia 2 Sonic Skin Acne Clarifying Cleansing Collection Pairing the power of clar
8655,"Jergens Extra Moisturizing Liquid Hand Wash, Soap Refill, 16 Ounce (Pack of 3) Jergens Jergens moist",1,8793,0.99055,"Jergens Extra Moisturizing Liquid Hand Wash Pump, 7.5 Ounce (Pack of 4) Jergens Jergens moisturizing"
8655,"Jergens Extra Moisturizing Liquid Hand Wash, Soap Refill, 16 Ounce (Pack of 3) Jergens Jergens moist",2,5836,0.9292,"Softsoap Liquid Hand Soap Shea Butter Refill, 28-Fluid Ounce Bottles (Pack of 6) Soften as you clean"
8655,"Jergens Extra Moisturizing Liquid Hand Wash, Soap Refill, 16 Ounce (Pack of 3) Jergens Jergens moist",3,9595,0.92532,"Softsoap Coconut and Ginger - Liquid Hand Soap Refill, 32 Ounce Softsoap Softsoap Coconut and Warm G"
8655,"Jergens Extra Moisturizing Liquid Hand Wash, Soap Refill, 16 Ounce (Pack of 3) Jergens Jergens moist",4,8358,0.92453,"Dial White Tea and Vitamin E Glycerin Soap, 4-Ounces Bars, 10 Count (Pack of 2) Dial Treat your skin"
8655,"Jergens Extra Moisturizing Liquid Hand Wash, Soap Refill, 16 Ounce (Pack of 3) Jergens Jergens moist",5,3858,0.91885,"Eucerin Sensitive Skin Gentle Hydrating Cleanser, 8-Ounce Pump (Pack of 4) Eucerin Eucerin Gentle Hy"
8656,Shellac Asphalt Gel Nail Polish .25 Oz Good Deal CND Cosmetics Shellac UV Color Coat Rock Royalty is,1,8401,0.99432,Shellac Black Pool Gel Nail Polish .25 Oz CND Cosmetics Shellac UV Color Coat Rock Royalty is formul
8656,Shellac Asphalt Gel Nail Polish .25 Oz Good Deal CND Cosmetics Shellac UV Color Coat Rock Royalty is,2,8876,0.98451,CND Shellac Gel Nail Polish &quot;Zillionaire .25 Oz&quot; High Quality CND Cosmetics Shellac UV Col
8656,Shellac Asphalt Gel Nail Polish .25 Oz Good Deal CND Cosmetics Shellac UV Color Coat Rock Royalty is,3,8773,0.93483,Creative Nail Design Shellac UV Color Coat Studio White .25oz CND Cosmetics A UV-cured color coat fe
8656,Shellac Asphalt Gel Nail Polish .25 Oz Good Deal CND Cosmetics Shellac UV Color Coat Rock Royalty is,4,10431,0.93456,"Opi Gelcolor Nail Polish, My Chihuahua Bites, 0.5 Ounce OPI OPI introduces the latest advancement in"
8656,Shellac Asphalt Gel Nail Polish .25 Oz Good Deal CND Cosmetics Shellac UV Color Coat Rock Royalty is,5,6241,0.93016,"Creative Nail Shellac Hot Chilis, 0.25 Fluid Ounce CND Cosmetics Patent-pending formulations of solv"
8657,"Lysol No-Touch Kitchen System Dish Soap Dispenser Starter Kit, Tangerine, 8.5 Ounce Lysol Soaps Beau",1,8936,0.95649,"Lysol No-Touch Kitchen System Dish Soap, Sparkling Tangerine, 2 Refills, 8.5 Ounce Soaps Beauty Bath"
8657,"Lysol No-Touch Kitchen System Dish Soap Dispenser Starter Kit, Tangerine, 8.5 Ounce Lysol Soaps Beau",2,5660,0.91868,"Lysol Healthy Touch No-Touch Hand Soap System,Soothing Cucumber Splash,1 kit (251 ml) Lysol Soaps Be"
8657,"Lysol No-Touch Kitchen System Dish Soap Dispenser Starter Kit, Tangerine, 8.5 Ounce Lysol Soaps Beau",3,7431,0.89374,"Method Gel Dish Pump Refill 36oz, Cucumber (Pack of 2) Method Soaps Beauty Bath & Body Cleansers"
8657,"Lysol No-Touch Kitchen System Dish Soap Dispenser Starter Kit, Tangerine, 8.5 Ounce Lysol Soaps Beau",4,7952,0.89313,"Method Pump Dish Soap,Lemon Mint,  18 Ounce (Pack of 2) Method Soaps Beauty Bath & Body Cleansers"
8657,"Lysol No-Touch Kitchen System Dish Soap Dispenser Starter Kit, Tangerine, 8.5 Ounce Lysol Soaps Beau",5,7596,0.87768,"Lysol No-Touch Automatic Hand Soap, Soothing Cucumber Splash, 1 Refill, 8.5 Ounce (Pack of 2) Lysol "
8658,beautyblender AIR.PORT PURE by beautyblender&reg; BeautyBlender Beautyblender Air.Port Pure Kit incl,1,10048,0.91184,BeautyBlender Original Travel Kit 2 Piece Kit Includes: 1 Pink Blender + 3 oz Cleanser BeautyBlender
8658,beautyblender AIR.PORT PURE by beautyblender&reg; BeautyBlender Beautyblender Air.Port Pure Kit incl,2,9810,0.86263,Beautyblender Solid Blendercleanser 1 oz. BeautyBlender Beautyblender Solid Blendercleanser gently c
8658,beautyblender AIR.PORT PURE by beautyblender&reg; BeautyBlender Beautyblender Air.Port Pure Kit incl,3,9869,0.86203,Beautyblender Pure + Solid Kit by Beautyblender 2 Piece Kit Includes: 1 Pure Makeup Sponge Applicato
8658,beautyblender AIR.PORT PURE by beautyblender&reg; BeautyBlender Beautyblender Air.Port Pure Kit incl,4,11088,0.82723,BeautyBlender Black Make Up Sponge Applicator - Duo BeautyBlender Buy beautyblender Makeup Sponges &
8658,beautyblender AIR.PORT PURE by beautyblender&reg; BeautyBlender Beautyblender Air.Port Pure Kit incl,5,5359,0.82195,"Clarisonic Mia Sonic Skin Cleansing System - White Mia is the new, go-anywhere Sonic Skin Cleansing "
8659,Harmony Gelish Breast Cancer Awareness - Less Talk -525 Harmony Gelish Breast Cancer Awareness - Les,1,11309,0.89524,Gelish Brights Have More Fun - #01557 Nail Harmony Gelish Brights Have More Fun - #01557 Makeup Nail
8659,Harmony Gelish Breast Cancer Awareness - Less Talk -525 Harmony Gelish Breast Cancer Awareness - Les,2,11311,0.8903,Harmony Gelish I'm Brighter Than You - #01559 Nail Harmony Gelish I'm Brighter Than You - #01559 Mak
8659,Harmony Gelish Breast Cancer Awareness - Less Talk -525 Harmony Gelish Breast Cancer Awareness - Les,3,11838,0.88748,Gelish - Trends Collection - Getting Gritty with It # 01866 Nail Harmony Gelish - Trends Collection 
8659,Harmony Gelish Breast Cancer Awareness - Less Talk -525 Harmony Gelish Breast Cancer Awareness - Les,4,11837,0.88619,Gelish - Trends Collection - Lots of Dots # 01859 Nail Harmony Gelish - Trends Collection - Lots of 
8659,Harmony Gelish Breast Cancer Awareness - Less Talk -525 Harmony Gelish Breast Cancer Awareness - Les,5,11310,0.88105,Gelish Make You Blink Pink - #01558 Nail Harmony Gelish Make You Blink Pink - #01558 Makeup Nails Be
8660,Wen Winter Vanilla Mint Cleansing Conditioner - 16 oz WEN&reg; by Chaz Dean Sealed Winter Vanilla Mi,1,6664,0.91473,WEN Fig Cleansing Conditioner 6 Oz. WEN&reg; by Chaz Dean WEN Fig Cleansing Conditioner 6 Oz. Beauty
8660,Wen Winter Vanilla Mint Cleansing Conditioner - 16 oz WEN&reg; by Chaz Dean Sealed Winter Vanilla Mi,2,6665,0.91003,WEN Tea Tree Cleansing Conditioner 6 Oz. WEN&reg; by Chaz Dean WEN Tea Tree Cleansing Conditioner 6 
8660,Wen Winter Vanilla Mint Cleansing Conditioner - 16 oz WEN&reg; by Chaz Dean Sealed Winter Vanilla Mi,3,6847,0.90612,WEN Pomegranate Cleansing Conditioner 6 Oz. WEN&reg; by Chaz Dean WEN Pomegranate Cleansing Conditio
8660,Wen Winter Vanilla Mint Cleansing Conditioner - 16 oz WEN&reg; by Chaz Dean Sealed Winter Vanilla Mi,4,8394,0.90471,Wen Ginger Pumpkin Cleansing Conditioner By Chaz Dean 16 Oz WEN&reg; by Chaz Dean Beauty Hair Care C
8660,Wen Winter Vanilla Mint Cleansing Conditioner - 16 oz WEN&reg; by Chaz Dean Sealed Winter Vanilla Mi,5,6846,0.89302,Wen Sweet Almond Mint Replenishing Mist 2 Oz WEN&reg; by Chaz Dean Wen Sweet Almond Replenishing Mis
8661,Lemongrass + Argan Stem Cell Shampoo - 8 oz - Liquid Acure Lemongrass + Argan Stem Cell Shampoo by A,1,8662,0.97491,Lemongrass + Argan Stem Cell Conditioner - 8 oz - Liquid Acure Lemongrass + Argan Stem Cell Conditio
8661,Lemongrass + Argan Stem Cell Shampoo - 8 oz - Liquid Acure Lemongrass + Argan Stem Cell Shampoo by A,2,8664,0.92842,"Acure Organics, Shampoo, Pure Mint + Echinacea Stem Cell, 8 fl oz Acure Pure Mint + Echinacea Stem C"
8661,Lemongrass + Argan Stem Cell Shampoo - 8 oz - Liquid Acure Lemongrass + Argan Stem Cell Shampoo by A,3,9235,0.92321,ACURE Conditioner Leave in Argan Oil + Argan Stem Cell Acure Acure Organics - Leave-In Conditioner A
8661,Lemongrass + Argan Stem Cell Shampoo - 8 oz - Liquid Acure Lemongrass + Argan Stem Cell Shampoo by A,4,3407,0.90398,"Aubrey Organics Jojoba &amp; Aloe Desert Herb Revitalizing Conditioner, 11-Ounce Bottle Aubrey Organ"
8661,Lemongrass + Argan Stem Cell Shampoo - 8 oz - Liquid Acure Lemongrass + Argan Stem Cell Shampoo by A,5,9236,0.90253,Acure Organics Dry Shampoo - 2.6 oz - Powder Acure Dry Shampoo by Acure Organics 2.6 oz Liquid Dry S
8662,Lemongrass + Argan Stem Cell Conditioner - 8 oz - Liquid Acure Lemongrass + Argan Stem Cell Conditio,1,8661,0.97491,Lemongrass + Argan Stem Cell Shampoo - 8 oz - Liquid Acure Lemongrass + Argan Stem Cell Shampoo by A
8662,Lemongrass + Argan Stem Cell Conditioner - 8 oz - Liquid Acure Lemongrass + Argan Stem Cell Conditio,2,8664,0.92957,"Acure Organics, Shampoo, Pure Mint + Echinacea Stem Cell, 8 fl oz Acure Pure Mint + Echinacea Stem C"
8662,Lemongrass + Argan Stem Cell Conditioner - 8 oz - Liquid Acure Lemongrass + Argan Stem Cell Conditio,3,9235,0.91721,ACURE Conditioner Leave in Argan Oil + Argan Stem Cell Acure Acure Organics - Leave-In Conditioner A
8662,Lemongrass + Argan Stem Cell Conditioner - 8 oz - Liquid Acure Lemongrass + Argan Stem Cell Conditio,4,3407,0.90899,"Aubrey Organics Jojoba &amp; Aloe Desert Herb Revitalizing Conditioner, 11-Ounce Bottle Aubrey Organ"
8662,Lemongrass + Argan Stem Cell Conditioner - 8 oz - Liquid Acure Lemongrass + Argan Stem Cell Conditio,5,9236,0.89861,Acure Organics Dry Shampoo - 2.6 oz - Powder Acure Dry Shampoo by Acure Organics 2.6 oz Liquid Dry S
8663,"Acure Organics, Conditioner, Pure Mint + Echinacea Stem Cell, 8 fl oz Acure Pure Mint Echinacea Stem",1,8664,0.92072,"Acure Organics, Shampoo, Pure Mint + Echinacea Stem Cell, 8 fl oz Acure Pure Mint + Echinacea Stem C"
8663,"Acure Organics, Conditioner, Pure Mint + Echinacea Stem Cell, 8 fl oz Acure Pure Mint Echinacea Stem",2,8661,0.89894,Lemongrass + Argan Stem Cell Shampoo - 8 oz - Liquid Acure Lemongrass + Argan Stem Cell Shampoo by A
8663,"Acure Organics, Conditioner, Pure Mint + Echinacea Stem Cell, 8 fl oz Acure Pure Mint Echinacea Stem",3,8662,0.89686,Lemongrass + Argan Stem Cell Conditioner - 8 oz - Liquid Acure Lemongrass + Argan Stem Cell Conditio
8663,"Acure Organics, Conditioner, Pure Mint + Echinacea Stem Cell, 8 fl oz Acure Pure Mint Echinacea Stem",4,6590,0.88394,"Acure Day Cream, Gotu Kola Stem Cell +1% Chlorella Growth Factor, 1.75 oz. Acure Gotu Kola Day Cream"
8663,"Acure Organics, Conditioner, Pure Mint + Echinacea Stem Cell, 8 fl oz Acure Pure Mint Echinacea Stem",5,9235,0.87092,ACURE Conditioner Leave in Argan Oil + Argan Stem Cell Acure Acure Organics - Leave-In Conditioner A
8664,"Acure Organics, Shampoo, Pure Mint + Echinacea Stem Cell, 8 fl oz Acure Pure Mint + Echinacea Stem C",1,8662,0.92957,Lemongrass + Argan Stem Cell Conditioner - 8 oz - Liquid Acure Lemongrass + Argan Stem Cell Conditio
8664,"Acure Organics, Shampoo, Pure Mint + Echinacea Stem Cell, 8 fl oz Acure Pure Mint + Echinacea Stem C",2,8661,0.92842,Lemongrass + Argan Stem Cell Shampoo - 8 oz - Liquid Acure Lemongrass + Argan Stem Cell Shampoo by A
8664,"Acure Organics, Shampoo, Pure Mint + Echinacea Stem Cell, 8 fl oz Acure Pure Mint + Echinacea Stem C",3,8663,0.92072,"Acure Organics, Conditioner, Pure Mint + Echinacea Stem Cell, 8 fl oz Acure Pure Mint Echinacea Stem"
8664,"Acure Organics, Shampoo, Pure Mint + Echinacea Stem Cell, 8 fl oz Acure Pure Mint + Echinacea Stem C",4,3407,0.91127,"Aubrey Organics Jojoba &amp; Aloe Desert Herb Revitalizing Conditioner, 11-Ounce Bottle Aubrey Organ"
8664,"Acure Organics, Shampoo, Pure Mint + Echinacea Stem Cell, 8 fl oz Acure Pure Mint + Echinacea Stem C",5,3406,0.90992,"Aubrey Organics Sea Buckthorn &amp; Cucumber with Ester-C Moisturizing Cream, 4-Ounce Bottle Aubrey "
8665,The Brush Guard Cleaning Kit This is the first ever complete make-up brush cleaning kit to get the i,1,7893,0.81026,Sigma Dry'n Shape&reg; Sigma Beauty The Sigma Beauty Dry'n Shape was specially designed to completel
8665,The Brush Guard Cleaning Kit This is the first ever complete make-up brush cleaning kit to get the i,2,1521,0.80437,"Blendercleanser, The Ultimate Make Up Sponge Cleanser Blendercleanser Modernize the way you clean up"
8665,The Brush Guard Cleaning Kit This is the first ever complete make-up brush cleaning kit to get the i,3,11096,0.80178,Sigma Spa &reg; Brush Cleaning Glove Aqua Sigma Beauty The Sigma Beauty Sigma Spa Brush Cleaning Glo
8665,The Brush Guard Cleaning Kit This is the first ever complete make-up brush cleaning kit to get the i,4,11098,0.78166,Parian Spirit Brush Cleaner 16oz Parian Spirit Parian Spirit Brush Cleaner is the preferred brush cl
8665,The Brush Guard Cleaning Kit This is the first ever complete make-up brush cleaning kit to get the i,5,4384,0.77829,"Exfolia Microexfoliation Beauty Cloth Exfolia This high-tech, patented cloth exfoliates dead skin ce"
8666,SKIN79 Super Plus Triple Functions BB Vital Cream 40g skin79 Official Notice from SKIN79 about Authe,1,9096,0.82202,"Mena Facial Whitening Cream 2 units, 3g/.1oz each Mena Our Amazon Thai Natural Beauty and Art store "
8666,SKIN79 Super Plus Triple Functions BB Vital Cream 40g skin79 Official Notice from SKIN79 about Authe,2,3650,0.81305,"Reviva Labs Facial Spray, Rosewater, For Normal to Dry Skin, 8-Ounces (Pack of 3) Reviva Reviva Labs"
8666,SKIN79 Super Plus Triple Functions BB Vital Cream 40g skin79 Official Notice from SKIN79 about Authe,3,843,0.79771,"Farouk CHI 1 Inch Ceramic Flat Hairstyling Iron Farouk CHI GF1001 Original 1"" Ceramic Ionic Flat Iro"
8666,SKIN79 Super Plus Triple Functions BB Vital Cream 40g skin79 Official Notice from SKIN79 about Authe,4,9072,0.78772,Panasonic KURUKURU Low-Noise Dryer PINK EH-KA15-P(Japan Import) Panasonic This product is made for J
8666,SKIN79 Super Plus Triple Functions BB Vital Cream 40g skin79 Official Notice from SKIN79 about Authe,5,9513,0.78748,24X Mixcolor Glitter Powder Dust Nail Art Tip Decoration B0320 Come2Buy Most polular and hot sale na
8667,"Fill In Powder for Thinning Hair Dark Brown Cover Your Gray Conceals Hair Loss, Thinning Areas, Bald",1,9635,0.82028,"Bosley Professional Strength Hair Thickening Fibers, Light Brown, 0.42 Ounce Bosley Bosley hair thic"
8667,"Fill In Powder for Thinning Hair Dark Brown Cover Your Gray Conceals Hair Loss, Thinning Areas, Bald",2,2359,0.81834,Wild Growth Hair Oil 4 Oz Wild Growth Wild Growth Hair Oil is made of 100% natural ingredients that 
8667,"Fill In Powder for Thinning Hair Dark Brown Cover Your Gray Conceals Hair Loss, Thinning Areas, Bald",3,10244,0.81322,"New Nordic Hair Volume,  30 Count New Nordic Hair Volume 30 tablets Hair Loss Products Beauty Hair R"
8667,"Fill In Powder for Thinning Hair Dark Brown Cover Your Gray Conceals Hair Loss, Thinning Areas, Bald",4,6453,0.81228,"Tropic Isle Strong Roots Red Pimento Hair Growth Oil, 4 Ounce Tropic Isle Try jamaican black castor "
8667,"Fill In Powder for Thinning Hair Dark Brown Cover Your Gray Conceals Hair Loss, Thinning Areas, Bald",5,1315,0.81151,"Groganics DHT Vitamins 2-A-Day 30 Count Groganics May Be Beneficial For Faster Hair Growth, Stronger"
8668,"Haircut Pro Vacuum Haircutter, Blue Haircut Automatic vacuum haircutter with precision dial. include",1,4116,0.87424,"Conair 61118z Conair Foam Rollers, 48 Pack Conair Conair 48-pack of foam rollers with built in quick"
8668,"Haircut Pro Vacuum Haircutter, Blue Haircut Automatic vacuum haircutter with precision dial. include",2,721,0.8731,"Panasonic EH2351AC Heated Eyelash Curling Wand Panasonic Panasonic Ladies Eyelash Curler, Quick and "
8668,"Haircut Pro Vacuum Haircutter, Blue Haircut Automatic vacuum haircutter with precision dial. include",3,164,0.87126,Conair Instant Heat Travel Hairsetter Conair The jumbo rollers instant heat travel hairsetter heats 
8668,"Haircut Pro Vacuum Haircutter, Blue Haircut Automatic vacuum haircutter with precision dial. include",4,868,0.86793,"Revlon RV408 1875 Watt Full-Size Turbo Dryer, Black Revlon Revlon's New RV408 1875W Full-size Turbo "
8668,"Haircut Pro Vacuum Haircutter, Blue Haircut Automatic vacuum haircutter with precision dial. include",5,3747,0.86767,"Revlon Barber Shears, 1 Count Revlon New satin finish. Stainless steel blades cut cleanly every time"
8669,Black Weaving Thread Vienna Hair Extensions & Wigs Hair Care Beauty Hair Extensions Styling Products,1,4694,0.92014,Dream Deluxe Multi Use Weaving Cap Black #0157 Dream Brand New Hair Extensions & Wigs Hair Care Beau
8669,Black Weaving Thread Vienna Hair Extensions & Wigs Hair Care Beauty Hair Extensions Styling Products,2,3448,0.88145,"Styrofoam Wig Head (Female) Lace Locs, Inc Hair Extensions & Wigs Hair Care Beauty Styling Products "
8669,Black Weaving Thread Vienna Hair Extensions & Wigs Hair Care Beauty Hair Extensions Styling Products,3,8323,0.86845,10 Synthetic Grizzly Feather Hair Extensions Mozark Products 10 Synthetic Grizzly Feather Hair Exten
8669,Black Weaving Thread Vienna Hair Extensions & Wigs Hair Care Beauty Hair Extensions Styling Products,4,11264,0.86807,MapofBeauty Fashion Women's Straight Wig Charming BOB Wig (Dark Brown) MapofBeauty Hair Extensions &
8669,Black Weaving Thread Vienna Hair Extensions & Wigs Hair Care Beauty Hair Extensions Styling Products,5,5238,0.86605,"Hair Art Foldable Wig Stand Hair Art Ideal for washig, drying, setting, travel & storage. Hair Exten"
8670,Sonia Kashuk Concealer Palette - HIDDEN AGENDA 07 - .14 OZ / 3.9 G new sealed Makeup Beauty Conceale,1,3238,0.87202,"CoverGirl Smoothers Concealer, Fair 705,  0.14 Ounce Package COVERGIRL Makeup Beauty Concealers & Ne"
8670,Sonia Kashuk Concealer Palette - HIDDEN AGENDA 07 - .14 OZ / 3.9 G new sealed Makeup Beauty Conceale,2,5376,0.86257,"CoverGirl &amp; Olay Simply Ageless Concealer, Very Light 205, 0.3-Ounce Pan COVERGIRL Makeup Beauty"
