profile_id,job_cd,job_nm,job_clcd,job_clcd_nm,keco_cd,career_years,edu_level,major_field,major,cert,region,top_skill_1,top_skill_2,top_skill_3
9017,K000000936,통신기술개발자,131,컴퓨터하드웨어·통신공학 기술자,1312,2.5,대졸,공학,정보통신공학과,"정보통신산업기사, 기사, 기술사(국가기술)",서울,설치 95,장비 선정 89,컴퓨터와 전자공학 87
9018,K000007530,유치원교사,213,유치원 교사,2130,1.9,전문대졸,교육,사회학과,,경기,교육 및 훈련 99,가르치기 92,학습전략 90
9019,K000000900,통신망운영기술자,131,컴퓨터하드웨어·통신공학 기술자,1312,0.8,대졸,공학,,"전파통신기능사, 산업기사, 기사(국가기술)",경북,컴퓨터와 전자공학 92,조직체계의 분석 및 평가 89,수리력 87
9020,K000001019,학예사(큐레이터),413,학예사·사서·기록물관리사,4131,6.5,대졸,인문,경영학과,,서울,추리력 100,시력 95,공간지각력 94
9021,K000001017,방사선사,306,의료기사·치료사·재활사,3062,5.5,전문대졸,의약,방사선학과,방사선사(국가전문),서울,작동 점검 100,고객서비스 92,의료 87
9022,K000008494,대중무용수(백댄서),414,"창작·공연 전문가(작가, 연극 제외)",4147,7.4,고졸,예체능,,,광주,유연성 및 균형 100,공간지각력 94,정교한 동작 88
9023,K000008482,떡 제조원(한과포함),871,제과·제빵원 및 떡 제조원,8712,2.6,전문대졸,인문,,,경기,신체적 강인성 100,움직임 통제 80,정교한 동작 79
9024,K000001089,가수,414,"창작·공연 전문가(작가, 연극 제외)",4146,2.1,대졸,인문,실용음악과,,서울,청력 100,행동조정 87,예술 85
9025,K000007459,영상그래픽디자이너,415,디자이너,4155,3.5,대졸,예체능,,,대전,디자인 100,예술 89,공간지각력 83
9026,K000001047,고무 및 플라스틱제품 조립원,852,고무·플라스틱 및 화학제품 생산기계 조작원 및 조립원,8524,23.0,전문대졸,인문,,"화공기사, 산업기사(국가기술)",인천,상품 제조 및 공정 100,장비의 유지 100,반응시간과 속도 99
9027,K000001055,용접원(용접기조작원),824,용접원 및 용접기 조작원,8241,2.2,고졸,예체능,,특수용접기능사(국가기술),경기,고장의 발견.수리 100,반응시간과 속도 98,유연성 및 균형 91
9028,K000000956,건축구조기술자,140,건축·토목공학 기술자 및 시험원,1402,25.0,대졸,공학,건축공학과,,서울,건축 및 설계 100,전산 100,장비 선정 100
9029,K000000833,사회복지 관련 관리자,013,전문서비스 관리자,0135,2.2,석사,사회,,,서울,재정 관리 97,심리 92,서비스 지향 89
9030,K000000850,요양 보호사 및 간병인,550,돌봄 서비스 종사자,5501,6.8,고졸,의약,,요양보호사(국가전문),서울,의료 100,신체적 강인성 100,서비스 지향 98
9031,K000000828,시멘트 및 광물제품 생산기계 조작원,826,비금속제품 생산기계 조작원,8263,19.8,전문대졸,공학,,,부산,고장의 발견.수리 100,장비의 유지 100,장비 선정 100
9032,K000007507,프로게이머,420,스포츠·레크리에이션 종사자,4202,2.4,고졸,공학,,,부산,창의력 100,반응시간과 속도 98,선택적 집중력 90
9033,K000001080,데이터분석가(빅데이터분석가),135,데이터 전문가,1352,4.1,대졸,사회,,"빅데이터분석기사, 데이터분석전문가, 데이터분석준전문가",충남,문제 해결 100,전산 100,글쓰기 97
9034,K000001053,타일·대리석시공원,702,건축마감 기능원,7024,10.0,고졸,인문,,"생산자동화기능사, 산업기사(국가기술)",강원,반응시간과 속도 100,물적자원 관리 99,장비의 유지 98
9035,K000001109,단말기 및 통신 서비스 판매원,615,판매 종사자,6153,0.3,전문대졸,인문,,텔레마케팅관리사(한국산업인력공단),경기,디자인 84,설득 76,사람 파악 76
9036,K000008489,결혼 상담원 및 웨딩플래너,512,결혼·장례 등 예식 서비스원,5121,3.1,고졸,인문,,,경남,창의력 89,서비스 지향 82,행동조정 80
9037,K000001087,발전 및 배전 장치 조작원,833,발전·배전 장치 조작원,8330,7.7,대졸,공학,전기과,,인천,고장의 발견.수리 100,작동 점검 100,기계 100
9038,K000001013,냉·난방 관련 설비 조작원,814,냉·난방 설비 조작원,8140,2.6,고졸,공학,,,경기,조작 및 통제 100,고장의 발견.수리 100,작동 점검 99
9039,K000000874,주유원,615,판매 종사자,6158,4.6,고졸,공학,,,대전,유연성 및 균형 82,장비의 유지 81,물적자원 관리 78
9040,K000000827,노점 및 이동 판매원,615,판매 종사자,6156,1.0,고졸,공학,,,서울,영업과 마케팅 87,서비스 지향 77,식품생산 75
9041,K000008491,자동차 영업원(자동차딜러),613,자동차 및 제품 영업원,6131,2.7,전문대졸,사회,,자동차정비기능사(국가기술),대구,협상 100,사람 파악 89,설득 85
9042,K000000951,모델,416,연극·영화·방송 전문가,4162,6.2,대졸,자연,,,인천,유연성 및 균형 100,공간지각력 92,예술 85
9043,K000001019,학예사(큐레이터),413,학예사·사서·기록물관리사,4131,7.4,대졸,인문,경영학과,박물관및미술관준학예사(국가전문),서울,공간지각력 97,역사 96,철학과 신학 95
9044,K000000884,선박갑판원,624,택배원 및 기타 운송 종사자,6244,7.6,전문대졸,공학,,,경기,운송 100,신체적 강인성 97,작동 점검 96
9045,K000001192,주방 보조원(일반음식점),532,식당 서비스원,5323,7.3,고졸,인문,,,서울,청력 100,시력 85,반응시간과 속도 79
9046,K000008494,대중무용수(백댄서),414,"창작·공연 전문가(작가, 연극 제외)",4147,2.1,고졸,인문,,,충남,창의력 100,유연성 및 균형 89,신체적 강인성 85
9047,K000001170,안내·접수원,029,안내·고객상담·통계·비서 및 기타 사무원,0291,5.6,전문대졸,사회,,,서울,청력 88,말하기 84,서비스 지향 74
9048,K000007468,버스운전원,622,자동차 운전원,6222,2.1,고졸,공학,,,서울,시력 99,지리 88,서비스 지향 87
9049,K000001204,계기 검침원 및 가스 점검원,564,검침·주차관리 및 기타 서비스 단순 종사자,5641,1.9,전문대졸,인문,,,서울,통신 89,시력 88,작동 점검 83
9050,K000000947,문리학원 강사,214,문리·기술·예능 강사,2142,3.4,대졸,인문,,,서울,가르치기 100,산수와 수학 96,교육 및 훈련 86
9051,K000008543,장학관 및 연구관,215,장학관 및 기타 교육 종사자,2151,1.9,대졸,교육,,,경기,학습전략 89,범주화 85,가르치기 84
9052,K000001067,토목감리기술자,140,건축·토목공학 기술자 및 시험원,1403,10.6,대졸,공학,토목공학과,도로 및 공항 기술사(국가기술),부산,건축 및 설계 100,공학과 기술 98,기술 설계 94
9053,K000001078,목재 가공 관련 기계 조작원,882,목재·펄프·종이 생산기계 조작원,8821,10.7,고졸,공학,,,경북,작동 점검 100,고장의 발견.수리 100,디자인 100
9054,K000001087,발전 및 배전 장치 조작원,833,발전·배전 장치 조작원,8330,4.9,전문대졸,공학,기계과,원자로조종사면허(국가전문),서울,고장의 발견.수리 100,시력 100,설치 100
9055,K000000846,장례 지도사 및 장례 상담원,512,결혼·장례 등 예식 서비스원,5123,3.8,고졸,인문,,장례지도사(국가전문),울산,고객서비스 76,서비스 지향 72,영업과 마케팅 71
9056,K000007504,일반의사,301,"의사, 한의사 및 치과의사",3012,4.7,석사,의약,의예과,,강원,판단과 의사결정 100,가르치기 100,학습전략 99
9057,K000000932,유리 부착원(유리공),702,건축마감 기능원,7025,3.8,고졸,예체능,,,강원,유연성 및 균형 100,시력 91,설치 80
9058,K000001025,미디어 콘텐츠 창작자(웹방송전문가),416,연극·영화·방송 전문가,4168,3.9,고졸,예체능,,,대구,선택적 집중력 100,예술 100,영업과 마케팅 99
9059,K000001005,주입·포장 및 상표부착 기계 조작원,885,악기·간판 및 기타 제조 종사자,8859,13.1,대졸,사회,,,대구,신체적 강인성 100,반응시간과 속도 100,기계 95
9060,K000007449,회계사,023,회계·세무·감정 전문가,0231,3.3,석사,사회,,공인회계사(국가전문),충북,경제와 회계 100,논리적 분석 100,전산 95
9061,K000000925,정부·공공행정전문가,021,정부행정 전문가 및 관련 종사자,0211,7.0,석사,사회,,,서울,범주화 100,글쓰기 100,재정 관리 100
9062,K000001093,여행상품 개발자,521,여행 서비스원,5211,3.4,대졸,사회,,,전남,협상 100,영어 97,역사 93
9063,K000001080,데이터분석가(빅데이터분석가),135,데이터 전문가,1352,0.9,석사,공학,,,경기,판단과 의사결정 100,기술 분석 100,듣고 이해하기 100
9064,K000000982,패스트푸드 준비원,532,식당 서비스원,5321,2.9,대졸,공학,,,충남,식품생산 100,반응시간과 속도 96,서비스 지향 85
9065,K000001112,금속 공작기계 조작원,813,금형원 및 공작기계 조작원,8132,1.3,전문대졸,인문,컴퓨터응용기계과,연삭기능사(국가기술),서울,움직임 통제 99,작동 점검 87,조작 및 통제 86
9066,K000000908,보험인수심사원(언더라이터),031,금융·보험 전문가,0319,3.1,대졸,사회,,,대구,법 92,영어 91,논리적 분석 89
9067,K000007497,수의사 보조원(동물보건사),307,보건·의료 종사자,3077,4.5,대졸,의약,,동물간호복지사,경기,의료 73,생물 70,영업과 마케팅 69
9068,K000000974,선장 및 항해사·도선사,621,항공기·선박·철도 조종사 및 관제사,6212,1.0,대졸,공학,,해기사(국가전문),울산,장비의 유지 100,움직임 통제 93,운송 93
9069,K000001055,용접원(용접기조작원),824,용접원 및 용접기 조작원,8241,5.1,대졸,공학,,,서울,시력 100,움직임 통제 98,정교한 동작 93
9070,K000008494,대중무용수(백댄서),414,"창작·공연 전문가(작가, 연극 제외)",4147,3.4,대졸,예체능,,,경기,유연성 및 균형 100,반응시간과 속도 95,선택적 집중력 88
9071,K000001080,데이터분석가(빅데이터분석가),135,데이터 전문가,1352,3.7,대졸,사회,,,전북,학습전략 100,품질관리분석 100,추리력 100
9072,K000007450,중식조리사,531,주방장 및 조리사,5313,2.8,전문대졸,인문,,"중식조리기능사, 산업기사(국가기술)",서울,서비스 지향 85,물적자원 관리 85,창의력 84
9073,K000001198,출판물기획자,411,작가·통번역가,4113,2.6,대졸,인문,,전자출판기능사(국가기술),대전,영업과 마케팅 95,글쓰기 89,창의력 89
9074,K000008545,로봇 설치 및 정비원,811,기계장비 설치·정비원(운송장비 제외),8111,3.2,대졸,공학,,,인천,설치 100,작동 점검 100,장비 선정 100
9075,K000001178,메이크업아티스트 및 뷰티매니저,511,미용 서비스원,5115,7.2,대졸,예체능,,"미용사《일반, 피부》(국가기술)",서울,창의력 100,시력 96,청력 93
9076,K000001205,전기 및 전자공학 시험원,153,전기·전자공학 기술자 및 시험원,1534,5.7,석사,공학,,전자산업기사,경기,작동 점검 100,기술 분석 96,공학과 기술 89
9077,K000000983,"잠수기능원(잠수부, 구난잠수요원)",705,기타 건설 기능원(채굴포함),7059,1.2,고졸,공학,,,서울,신체적 강인성 93,작동 점검 92,유연성 및 균형 89
9078,K000007498,실내장식디자이너,415,디자이너,4153,3.8,대졸,예체능,실내디자인학과,전산응용건축제도기능사(국가기술),서울,창의력 100,시간 관리 100,설득 98
9079,K000000856,컴퓨터시스템설계 및 분석가,132,컴퓨터시스템 전문가,1320,5.6,대졸,자연,,"전자계산기기능사, 기사, 기술사(국가기술)",충북,품질관리분석 100,추리력 100,시간 관리 100
9080,K000001167,혼례 종사원,512,결혼·장례 등 예식 서비스원,5122,3.7,고졸,인문,,,경기,고객서비스 73,영업과 마케팅 67,사람 파악 67
9081,K000001045,과실 및 채소가공 관련 기계 조작원,873,식품 가공 기계 조작원,8734,6.3,고졸,인문,,,서울,신체적 강인성 100,고장의 발견.수리 97,품질관리분석 93
9082,K000007468,버스운전원,622,자동차 운전원,6222,5.2,고졸,공학,,,경기,시력 100,운송 94,청력 93
9083,K000000887,수질환경기술자,155,에너지·환경공학 기술자 및 시험원,1555,7.9,대졸,자연,,,서울,범주화 100,화학 100,생물 100
9084,K000000954,하역 및 적재 종사원,624,택배원 및 기타 운송 종사자,6245,9.3,중졸 이하,사회,,,전북,운송 100,유연성 및 균형 100,공간지각력 100
9085,K000000865,석유화학공학기술자 및 연구원,154,화학공학 기술자 및 시험원,1541,25.0,대졸,공학,화학공학과,"화학분석기능사, 기사(국가기술)",인천,기술 설계 100,화학 100,기술 분석 100
9086,K000007503,연극연출가,416,연극·영화·방송 전문가,4161,3.8,대졸,예체능,,,대전,기억력 100,창의력 97,글쓰기 94
9087,K000001025,미디어 콘텐츠 창작자(웹방송전문가),416,연극·영화·방송 전문가,4168,2.5,대졸,예체능,,,인천,디자인 99,선택적 집중력 99,예술 93
9088,K000001067,토목감리기술자,140,건축·토목공학 기술자 및 시험원,1403,25.0,대졸,공학,토목공학과,건설기계기술사(국가기술),광주,건축 및 설계 100,품질관리분석 100,읽고 이해하기 100
9089,K000007539,컴퓨터강사,214,문리·기술·예능 강사,2143,7.8,대졸,예체능,,,경기,전산 100,가르치기 100,학습전략 94
9090,K000001045,과실 및 채소가공 관련 기계 조작원,873,식품 가공 기계 조작원,8734,1.6,고졸,자연,,식품가공기능사(국가기술),부산,상품 제조 및 공정 97,설치 89,식품생산 88
9091,K000001120,교통영향평가원,140,건축·토목공학 기술자 및 시험원,1405,4.8,대졸,공학,,"교통 산업기사, 기사, 기술사(국가기술)",경북,조직체계의 분석 및 평가 96,조작 및 통제 95,모니터링(Monitoring) 94
9092,K000000945,금속가공 기계 조작원,821,금속관련 기계·설비 조작원,8212,2.6,석사,공학,,,경기,조작 및 통제 100,유연성 및 균형 97,반응시간과 속도 89
9093,K000000827,노점 및 이동 판매원,615,판매 종사자,6156,1.5,고졸,공학,,,광주,서비스 지향 80,운송 74,식품생산 69
9094,K000001160,연극영화방송기술감독,416,연극·영화·방송 전문가,4161,7.0,대졸,예체능,,"무대예술전문인《음향, 조명》(국가전문)",경기,선택적 집중력 100,반응시간과 속도 97,모니터링(Monitoring) 87
